TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
TIMESTAMP	RECORD	VWC_1_Avg	VWC_2_Avg	VWC_3_Avg	VWC_4_Avg	VWC_5_Avg	T_1_Avg	T_2_Avg	T_3_Avg	T_4_Avg	T_5_Avg	Tension_1_Avg	Temp_1_Avg	Tension_2_Avg	Temp_2_Avg	Tension_3_Avg	Temp_3_Avg	Tension_4_Avg	Temp_4_Avg	BattV_Min
TS	RN	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	m^3/m^3	Deg C	Deg C	Deg C	Deg C	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	kPa	Deg C	Volts
		Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Min
7/15/2016 9:45	4960	0.072	0.075	0.059	0.049	0.053	15.84	17.01	17.44	15.46	14.45	-104	16.3	-370.5	17.8	-607.1	17.1	-431	15.5	12.56
7/15/2016 10:00	4961	0.072	0.075	0.058	0.049	0.053	15.92	17	17.42	15.47	14.45	-104.4	16.39	-370.2	17.73	-607.3	17.1	-430.8	15.5	12.56
7/15/2016 10:15	4962	0.072	0.075	0.058	0.049	0.053	15.99	16.98	17.41	15.47	14.45	-104.7	16.45	-371.6	17.7	-608.4	17.1	-431.8	15.5	12.57
7/15/2016 10:30	4963	0.072	0.075	0.058	0.049	0.053	16.07	16.97	17.39	15.48	14.45	-105	16.5	-372.3	17.62	-608.8	17.1	-431.3	15.5	12.57
7/15/2016 10:45	4964	0.072	0.075	0.058	0.049	0.053	16.17	16.96	17.36	15.48	14.46	-105.2	16.59	-373.1	17.6	-608.8	17.1	-432.1	15.5	12.57
7/15/2016 11:00	4965	0.072	0.075	0.058	0.049	0.053	16.26	16.95	17.35	15.49	14.46	-105.6	16.68	-373.8	17.55	-608.8	17.1	-432.2	15.5	12.57
7/15/2016 11:15	4966	0.072	0.075	0.058	0.049	0.053	16.39	16.96	17.32	15.49	14.46	-105.9	16.77	-373.6	17.5	-609.2	17.04	-432.7	15.5	12.58
7/15/2016 11:30	4967	0.072	0.074	0.058	0.049	0.053	16.51	16.96	17.29	15.5	14.46	-106.2	16.87	-374	17.5	-610.3	17	-433.1	15.5	12.59
7/15/2016 11:45	4968	0.072	0.074	0.058	0.049	0.053	16.66	16.97	17.28	15.51	14.47	-106.6	16.98	-374.8	17.49	-610.7	17	-433.9	15.5	12.57
7/15/2016 12:00	4969	0.072	0.074	0.058	0.049	0.053	16.83	16.99	17.25	15.51	14.47	-106.8	17.13	-375.2	17.4	-610.8	17	-434	15.5	12.58
7/15/2016 12:15	4970	0.072	0.074	0.058	0.048	0.053	17.04	17	17.23	15.51	14.48	-102.5	17.29	-374.3	17.4	-612.4	17	-435.2	15.51	12.6
7/15/2016 12:30	4971	0.072	0.074	0.058	0.048	0.053	17.36	17.04	17.22	15.51	14.47	-100.3	17.45	-375.1	17.4	-612.5	17	-435.8	15.56	12.6
7/15/2016 12:45	4972	0.072	0.074	0.058	0.048	0.053	17.67	17.08	17.18	15.52	14.47	-100	17.66	-375.1	17.4	-613.4	17	-437.7	15.6	12.6
7/15/2016 13:00	4973	0.073	0.074	0.058	0.048	0.053	18.28	17.12	17.17	15.52	14.48	-100.2	17.93	-375.2	17.4	-612.7	17	-438.4	15.6	12.6
7/15/2016 13:15	4974	0.074	0.074	0.058	0.048	0.053	19.72	17.19	17.14	15.51	14.48	-100.2	18.53	-375.4	17.4	-614	17	-439.4	15.6	12.61
7/15/2016 13:30	4975	0.074	0.074	0.058	0.048	0.053	21.19	17.32	17.13	15.52	14.48	-100	19.43	-374.9	17.4	-614.6	17	-441.6	15.6	12.61
7/15/2016 13:45	4976	0.075	0.074	0.058	0.048	0.053	23.12	17.51	17.11	15.52	14.49	-99.7	20.41	-375	17.43	-616.2	17	-444.1	15.6	12.61
7/15/2016 14:00	4977	0.075	0.074	0.058	0.048	0.053	24.89	17.8	17.08	15.52	14.48	-99.4	21.49	-374.6	17.51	-616.5	16.95	-444.8	15.6	12.6
7/15/2016 14:15	4978	0.077	0.074	0.058	0.048	0.053	26.45	18.18	17.06	15.53	14.49	-99.1	22.72	-373.2	17.62	-618.6	16.9	-448.4	15.6	12.6
7/15/2016 14:30	4979	0.077	0.074	0.059	0.048	0.052	27.86	18.65	17.05	15.54	14.49	-98.6	24.08	-372	17.75	-620	16.9	-449.9	15.6	12.62
7/15/2016 14:45	4980	0.078	0.075	0.058	0.048	0.052	29.11	19.16	17.03	15.54	14.49	-98.1	25.27	-369.1	17.93	-621.4	16.9	-452.5	15.6	12.62
7/15/2016 15:00	4981	0.079	0.075	0.058	0.048	0.052	30.29	19.71	17	15.54	14.5	-97.7	26.48	-366.1	18.14	-621.6	16.9	-452.5	15.6	12.64
7/15/2016 15:15	4982	0.079	0.075	0.058	0.048	0.052	31.35	20.28	16.99	15.54	14.49	-97.5	27.59	-362.8	18.38	-624	16.9	-453.8	15.6	12.65
7/15/2016 15:30	4983	0.08	0.075	0.058	0.048	0.052	32.29	20.87	16.97	15.54	14.5	-97.3	28.65	-360.7	18.64	-624.5	16.9	-455.1	15.6	12.64
7/15/2016 15:45	4984	0.08	0.075	0.058	0.048	0.052	33.12	21.46	16.96	15.54	14.5	-96.9	29.61	-358.8	18.94	-627.1	16.9	-455.4	15.6	12.64
7/15/2016 16:00	4985	0.08	0.075	0.058	0.048	0.052	33.9	22.04	16.95	15.55	14.5	-96.6	30.54	-357.3	19.24	-628.1	16.9	-456.2	15.6	12.65
7/15/2016 16:15	4986	0.081	0.076	0.058	0.048	0.052	34.54	22.6	16.94	15.54	14.5	-96.3	31.43	-354.8	19.6	-630	16.87	-456.3	15.6	12.66
7/15/2016 16:30	4987	0.081	0.076	0.058	0.048	0.052	35.04	23.16	16.93	15.54	14.5	-96.3	32.14	-349.4	19.93	-633	16.8	-457.8	15.6	12.66
7/15/2016 16:45	4988	0.081	0.076	0.058	0.048	0.052	34.98	23.68	16.93	15.54	14.51	-96.2	32.67	-345.4	20.25	-634.2	16.8	-458.9	15.6	12.66
7/15/2016 17:00	4989	0.081	0.077	0.058	0.048	0.052	34.38	24.15	16.93	15.54	14.51	-96.4	33.11	-343	20.56	-634.8	16.8	-459.2	15.6	12.66
7/15/2016 17:15	4990	0.081	0.077	0.058	0.048	0.052	34.12	24.56	16.94	15.54	14.51	-96.8	33.23	-340.9	20.86	-636.7	16.8	-461	15.6	12.68
7/15/2016 17:30	4991	0.08	0.077	0.058	0.048	0.052	34.16	24.91	16.95	15.54	14.51	-97.2	33.45	-338.6	21.15	-636.8	16.8	-462.5	15.6	12.67
7/15/2016 17:45	4992	0.08	0.077	0.058	0.048	0.052	33.56	25.2	16.95	15.53	14.51	-97.6	33.36	-333.8	21.41	-640.8	16.8	-464	15.6	12.66
7/15/2016 18:00	4993	0.08	0.077	0.058	0.048	0.052	32.68	25.43	16.97	15.54	14.52	-97.9	33.03	-330.1	21.64	-641.7	16.8	-466.4	15.6	12.67
7/15/2016 18:15	4994	0.08	0.077	0.058	0.048	0.052	32.49	25.6	16.99	15.54	14.52	-98.2	33.23	-327.8	21.87	-641.6	16.8	-467.5	15.6	12.67
7/15/2016 18:30	4995	0.079	0.076	0.058	0.048	0.052	33.05	25.79	17.02	15.53	14.51	-98.3	33.72	-326.2	22.07	-644.1	16.8	-473	15.6	12.67
7/15/2016 18:45	4996	0.079	0.076	0.058	0.048	0.052	33.22	25.96	17.05	15.54	14.52	-98.6	33.88	-324.8	22.25	-643.3	16.8	-474.4	15.6	12.65
7/15/2016 19:00	4997	0.079	0.076	0.058	0.048	0.052	32.49	26.11	17.08	15.53	14.52	-99.3	33.47	-322.9	22.41	-644.8	16.8	-476.6	15.6	12.64
7/15/2016 19:15	4998	0.079	0.076	0.058	0.048	0.052	31.65	26.21	17.11	15.55	14.52	-100.4	32.73	-320.6	22.55	-644.8	16.8	-476.8	15.6	12.64
7/15/2016 19:30	4999	0.078	0.076	0.058	0.048	0.052	31.09	26.24	17.16	15.53	14.52	-101.2	32.21	-317.3	22.69	-645.9	16.8	-478.6	15.6	12.64
7/15/2016 19:45	5000	0.078	0.076	0.058	0.048	0.052	30.4	26.25	17.19	15.53	14.52	-102.1	31.63	-316.1	22.82	-646	16.8	-479.8	15.6	12.63
7/15/2016 20:00	5001	0.078	0.076	0.058	0.048	0.052	29.58	26.23	17.24	15.53	14.52	-103.2	30.81	-314.8	22.93	-646	16.8	-481	15.6	12.63
7/15/2016 20:15	5002	0.077	0.077	0.058	0.048	0.052	28.81	26.15	17.28	15.53	14.53	-104.5	30.03	-313.6	23	-647.5	16.82	-481.6	15.6	12.64
7/15/2016 20:30	5003	0.077	0.077	0.058	0.048	0.052	28.08	26.03	17.33	15.53	14.52	-105.6	29.21	-312.9	23.1	-646.6	16.9	-482.2	15.6	12.64
7/15/2016 20:45	5004	0.076	0.077	0.058	0.048	0.052	27.37	25.89	17.38	15.53	14.53	-107	28.54	-312.4	23.12	-646.6	16.9	-482.4	15.6	12.64
7/15/2016 21:00	5005	0.075	0.077	0.058	0.048	0.052	26.67	25.7	17.42	15.53	14.52	-107.9	27.8	-312	23.2	-646.7	16.9	-483.9	15.6	12.62
7/15/2016 21:15	5006	0.075	0.076	0.058	0.048	0.052	26.02	25.51	17.48	15.53	14.52	-109.4	27.16	-311.9	23.2	-647	16.9	-483.7	15.6	12.61
7/15/2016 21:30	5007	0.075	0.076	0.058	0.048	0.052	25.4	25.29	17.52	15.53	14.53	-110	26.56	-311.6	23.2	-647	16.9	-485.4	15.6	12.61
7/15/2016 21:45	5008	0.074	0.076	0.058	0.048	0.052	24.82	25.06	17.57	15.53	14.53	-111.2	25.92	-311.3	23.19	-648.2	16.96	-486.6	15.6	12.6
7/15/2016 22:00	5009	0.074	0.076	0.058	0.048	0.051	24.29	24.81	17.63	15.53	14.53	-112.2	25.37	-311.2	23.1	-648.2	17	-487.7	15.6	12.6
7/15/2016 22:15	5010	0.074	0.076	0.058	0.048	0.051	23.82	24.57	17.68	15.53	14.53	-113.4	24.93	-311.5	23.08	-648.4	17	-488.7	15.6	12.61
7/15/2016 22:30	5011	0.074	0.076	0.058	0.048	0.051	23.38	24.32	17.72	15.53	14.53	-114.3	24.49	-311.7	23	-648.9	17	-489.3	15.6	12.59
7/15/2016 22:45	5012	0.073	0.076	0.058	0.048	0.051	22.96	24.08	17.78	15.53	14.52	-114.9	24.06	-311.6	22.91	-647.7	17.03	-489.8	15.6	12.57
7/15/2016 23:00	5013	0.073	0.075	0.058	0.048	0.051	22.56	23.84	17.82	15.54	14.53	-115.8	23.61	-311.8	22.83	-648.8	17.1	-490.3	15.6	12.57
7/15/2016 23:15	5014	0.072	0.075	0.058	0.048	0.051	22.22	23.6	17.86	15.54	14.52	-116.7	23.21	-312.3	22.73	-647.7	17.1	-491.2	15.6	12.56
7/15/2016 23:30	5015	0.072	0.075	0.058	0.048	0.051	21.89	23.37	17.91	15.54	14.53	-117.2	22.86	-312.9	22.63	-648.1	17.1	-490.6	15.6	12.56
7/15/2016 23:45	5016	0.072	0.075	0.058	0.048	0.051	21.54	23.14	17.95	15.54	14.53	-118.5	22.53	-313.3	22.52	-648.5	17.16	-491.2	15.6	12.56
7/16/2016 0:00	5017	0.072	0.075	0.058	0.048	0.051	21.22	22.93	17.98	15.54	14.54	-118.8	22.19	-313.4	22.4	-647.7	17.2	-492.7	15.6	12.57
7/16/2016 0:15	5018	0.072	0.075	0.058	0.048	0.051	20.88	22.71	18.01	15.56	14.52	-119.4	21.87	-313.9	22.29	-648.2	17.2	-492.2	15.6	12.57
7/16/2016 0:30	5019	0.072	0.075	0.058	0.048	0.051	20.54	22.49	18.06	15.56	14.53	-119.9	21.55	-314.7	22.17	-649.2	17.2	-494.1	15.6	12.57
7/16/2016 0:45	5020	0.071	0.074	0.058	0.048	0.051	20.21	22.27	18.08	15.55	14.53	-120.6	21.24	-315.3	22.05	-648.8	17.28	-493.5	15.6	12.56
7/16/2016 1:00	5021	0.072	0.074	0.058	0.048	0.051	19.91	22.07	18.11	15.56	14.54	-121.6	20.94	-316.1	21.93	-648.5	17.3	-492	15.6	12.57
7/16/2016 1:15	5022	0.071	0.075	0.058	0.048	0.051	19.63	21.86	18.14	15.56	14.53	-121.8	20.65	-317.2	21.82	-647.1	17.3	-492.1	15.6	12.56
7/16/2016 1:30	5023	0.07	0.075	0.058	0.048	0.051	19.36	21.65	18.16	15.57	14.53	-122.2	20.39	-317.9	21.69	-648.3	17.3	-490.1	15.6	12.57
7/16/2016 1:45	5024	0.07	0.075	0.058	0.048	0.051	19.07	21.46	18.18	15.57	14.53	-122.6	20.1	-320.1	21.57	-648.7	17.37	-491.3	15.6	12.57
7/16/2016 2:00	5025	0.07	0.075	0.058	0.048	0.051	18.8	21.26	18.2	15.58	14.54	-123.2	19.83	-321.1	21.45	-648.2	17.4	-491.8	15.6	12.56
7/16/2016 2:15	5026	0.071	0.074	0.058	0.048	0.051	18.54	21.06	18.21	15.59	14.53	-123.8	19.55	-321.7	21.33	-647.8	17.4	-490.8	15.6	12.57
7/16/2016 2:30	5027	0.07	0.074	0.058	0.048	0.051	18.28	20.87	18.23	15.59	14.54	-124.3	19.24	-323.9	21.2	-647.4	17.4	-490	15.6	12.55
7/16/2016 2:45	5028	0.07	0.074	0.058	0.048	0.051	18.02	20.68	18.25	15.6	14.54	-124.7	18.99	-324.4	21.07	-647.4	17.4	-489.6	15.6	12.54
7/16/2016 3:00	5029	0.07	0.074	0.058	0.048	0.051	17.79	20.49	18.25	15.61	14.54	-125.1	18.73	-325.3	20.95	-648.9	17.47	-490	15.6	12.54
7/16/2016 3:15	5030	0.07	0.074	0.058	0.048	0.051	17.57	20.32	18.26	15.62	14.53	-125.4	18.51	-325.9	20.83	-648.3	17.5	-489.6	15.63	12.53
7/16/2016 3:30	5031	0.07	0.073	0.058	0.048	0.051	17.35	20.14	18.26	15.62	14.54	-126.2	18.29	-326.8	20.71	-648.5	17.5	-488.3	15.7	12.52
7/16/2016 3:45	5032	0.07	0.074	0.058	0.048	0.051	17.13	19.96	18.26	15.62	14.54	-126.2	18.09	-327.3	20.58	-647.4	17.5	-487.8	15.7	12.53
7/16/2016 4:00	5033	0.07	0.074	0.058	0.048	0.051	16.93	19.78	18.27	15.64	14.54	-126.9	17.87	-327.9	20.47	-647.3	17.5	-487.6	15.7	12.53
7/16/2016 4:15	5034	0.07	0.074	0.058	0.048	0.051	16.74	19.62	18.27	15.64	14.54	-127.6	17.68	-328.4	20.35	-648.2	17.5	-487.5	15.7	12.53
7/16/2016 4:30	5035	0.069	0.074	0.058	0.048	0.051	16.57	19.45	18.27	15.66	14.54	-127.9	17.49	-329.8	20.23	-648.5	17.54	-487	15.7	12.52
7/16/2016 4:45	5036	0.068	0.073	0.058	0.048	0.052	16.37	19.28	18.27	15.66	14.55	-128.1	17.31	-330.4	20.12	-647.7	17.6	-486	15.7	12.52
7/16/2016 5:00	5037	0.069	0.073	0.058	0.048	0.052	16.17	19.13	18.27	15.66	14.55	-128.4	17.11	-332.2	19.99	-647.6	17.6	-485.4	15.7	12.52
7/16/2016 5:15	5038	0.069	0.073	0.058	0.048	0.052	15.96	18.98	18.25	15.68	14.55	-131.1	16.91	-332.5	19.87	-649.5	17.6	-485	15.7	12.51
7/16/2016 5:30	5039	0.069	0.073	0.058	0.048	0.052	15.76	18.82	18.25	15.68	14.55	-131.4	16.72	-335.1	19.77	-648.6	17.6	-484.5	15.7	12.52
7/16/2016 5:45	5040	0.069	0.073	0.058	0.048	0.052	15.55	18.67	18.24	15.68	14.56	-141.2	16.52	-337.1	19.65	-649.4	17.6	-483.8	15.7	12.53
7/16/2016 6:00	5041	0.069	0.073	0.058	0.048	0.052	15.35	18.52	18.23	15.69	14.56	-143.4	16.33	-338.6	19.5	-648.7	17.6	-483.5	15.7	12.52
7/16/2016 6:15	5042	0.069	0.073	0.058	0.048	0.052	15.17	18.37	18.22	15.7	14.56	-144.1	16.15	-339.3	19.35	-648.6	17.6	-483	15.7	12.51
7/16/2016 6:30	5043	0.069	0.073	0.058	0.048	0.052	14.98	18.23	18.2	15.71	14.56	-144.7	15.96	-340.8	19.24	-649.8	17.6	-482.3	15.7	12.54
7/16/2016 6:45	5044	0.068	0.073	0.058	0.048	0.052	14.81	18.08	18.18	15.72	14.57	-145	15.78	-341.5	19.13	-649.1	17.6	-482.2	15.7	12.52
7/16/2016 7:00	5045	0.068	0.073	0.058	0.048	0.052	14.64	17.93	18.17	15.72	14.57	-145.4	15.63	-341.9	19.02	-649.6	17.6	-481.4	15.7	12.52
7/16/2016 7:15	5046	0.068	0.073	0.058	0.048	0.052	14.5	17.79	18.15	15.72	14.57	-145.8	15.46	-342.5	18.91	-649.2	17.6	-480.7	15.7	12.52
7/16/2016 7:30	5047	0.068	0.073	0.058	0.048	0.052	14.37	17.65	18.13	15.74	14.57	-146.3	15.33	-343.4	18.79	-649.7	17.6	-480.9	15.7	12.5
7/16/2016 7:45	5048	0.068	0.073	0.058	0.048	0.052	14.27	17.51	18.12	15.75	14.58	-146.5	15.2	-344.3	18.67	-649.4	17.6	-479.9	15.7	12.5
7/16/2016 8:00	5049	0.068	0.073	0.058	0.048	0.052	14.16	17.39	18.1	15.76	14.57	-146.8	15.09	-344.3	18.57	-649.4	17.6	-479.6	15.71	12.51
7/16/2016 8:15	5050	0.068	0.073	0.058	0.048	0.052	14.13	17.25	18.08	15.76	14.57	-147.3	15	-345.6	18.47	-650.5	17.6	-479.5	15.8	12.49
7/16/2016 8:30	5051	0.067	0.073	0.058	0.048	0.052	14.17	17.14	18.06	15.77	14.58	-147.6	15	-346.7	18.37	-650.5	17.6	-479.4	15.8	12.5
7/16/2016 8:45	5052	0.067	0.073	0.058	0.048	0.052	14.22	17.02	18.04	15.77	14.58	-147.8	15	-348.2	18.27	-649.7	17.6	-478	15.8	12.5
7/16/2016 9:00	5053	0.067	0.073	0.058	0.048	0.052	14.29	16.92	18.01	15.77	14.59	-148.1	15	-349.9	18.17	-650	17.6	-477.7	15.8	12.49
7/16/2016 9:15	5054	0.067	0.073	0.058	0.048	0.052	14.4	16.85	17.99	15.78	14.59	-148.1	15.09	-350.6	18.08	-651	17.6	-476.4	15.8	12.49
7/16/2016 9:30	5055	0.067	0.073	0.058	0.048	0.052	14.49	16.78	17.96	15.79	14.6	-148.3	15.15	-353.5	17.99	-651.4	17.6	-475.9	15.8	12.53
7/16/2016 9:45	5056	0.067	0.073	0.058	0.048	0.052	14.58	16.71	17.94	15.8	14.59	-147.3	15.2	-354.8	17.9	-650.7	17.6	-476.6	15.8	12.53
7/16/2016 10:00	5057	0.067	0.073	0.058	0.048	0.052	14.66	16.66	17.92	15.8	14.59	-148.7	15.28	-356.1	17.81	-652.4	17.6	-476.6	15.8	12.51
7/16/2016 10:15	5058	0.067	0.073	0.058	0.048	0.052	14.76	16.62	17.88	15.8	14.6	-149	15.32	-356.6	17.74	-651.3	17.6	-475.4	15.8	12.52
7/16/2016 10:30	5059	0.067	0.073	0.058	0.048	0.052	14.84	16.58	17.86	15.81	14.61	-149	15.4	-357	17.68	-652.3	17.53	-476.8	15.8	12.53
7/16/2016 10:45	5060	0.067	0.073	0.058	0.048	0.052	14.93	16.56	17.83	15.82	14.61	-149.2	15.48	-357.6	17.6	-653.3	17.5	-477.1	15.8	12.53
7/16/2016 11:00	5061	0.067	0.072	0.058	0.048	0.052	15.03	16.53	17.8	15.81	14.61	-149.5	15.55	-358.4	17.54	-652	17.5	-477.2	15.8	12.52
7/16/2016 11:15	5062	0.067	0.072	0.058	0.048	0.051	15.12	16.52	17.77	15.83	14.62	-149.8	15.63	-358.9	17.5	-653.4	17.5	-478.6	15.8	12.52
7/16/2016 11:30	5063	0.067	0.072	0.058	0.048	0.051	15.23	16.51	17.75	15.83	14.62	-150	15.72	-359.3	17.43	-653.4	17.5	-478.8	15.8	12.54
7/16/2016 11:45	5064	0.067	0.072	0.058	0.048	0.051	15.37	16.49	17.72	15.83	14.62	-150.2	15.82	-359.8	17.4	-654	17.5	-479	15.8	12.53
7/16/2016 12:00	5065	0.067	0.072	0.058	0.048	0.051	15.49	16.49	17.7	15.83	14.62	-150.2	15.93	-360.6	17.37	-654.9	17.5	-479.7	15.8	12.52
7/16/2016 12:15	5066	0.067	0.072	0.058	0.048	0.051	15.64	16.49	17.67	15.83	14.63	-150.6	16.05	-361	17.3	-654.2	17.5	-480.3	15.8	12.52
7/16/2016 12:30	5067	0.068	0.072	0.058	0.048	0.051	15.91	16.51	17.63	15.84	14.63	-151	16.18	-361.5	17.3	-655	17.45	-480.6	15.8	12.53
7/16/2016 12:45	5068	0.068	0.072	0.058	0.048	0.051	16.23	16.51	17.61	15.85	14.64	-151.4	16.35	-362	17.29	-655.5	17.4	-482.1	15.8	12.53
7/16/2016 13:00	5069	0.068	0.072	0.058	0.048	0.051	16.78	16.55	17.58	15.84	14.64	-151.4	16.61	-362.4	17.2	-656.1	17.4	-482.3	15.8	12.54
7/16/2016 13:15	5070	0.069	0.072	0.058	0.048	0.051	18.22	16.59	17.55	15.84	14.63	-137.9	17.17	-362.4	17.2	-655.7	17.4	-483.3	15.8	12.55
7/16/2016 13:30	5071	0.069	0.072	0.058	0.048	0.051	19.67	16.7	17.53	15.84	14.64	-136.6	18.01	-362.9	17.2	-657.2	17.4	-483.2	15.8	12.54
7/16/2016 13:45	5072	0.07	0.072	0.058	0.048	0.051	21.55	16.86	17.5	15.85	14.64	-136.1	18.91	-362.9	17.22	-657.5	17.4	-485.3	15.8	12.55
7/16/2016 14:00	5073	0.07	0.072	0.058	0.048	0.051	23.4	17.12	17.47	15.85	14.65	-135	20.06	-363	17.3	-657.6	17.4	-485.9	15.83	12.56
7/16/2016 14:15	5074	0.072	0.072	0.058	0.048	0.051	25.09	17.48	17.45	15.85	14.65	-133.5	21.34	-362.3	17.37	-661.1	17.36	-487.3	15.85	12.57
7/16/2016 14:30	5075	0.072	0.072	0.058	0.048	0.051	26.59	17.92	17.42	15.86	14.65	-132.5	22.65	-361.2	17.49	-660.6	17.3	-487.9	15.9	12.55
7/16/2016 14:45	5076	0.073	0.072	0.057	0.048	0.051	27.93	18.42	17.39	15.86	14.64	-130.8	23.99	-360.7	17.65	-661.9	17.3	-489.2	15.9	12.56
7/16/2016 15:00	5077	0.074	0.073	0.057	0.048	0.051	29.15	18.98	17.36	15.85	14.66	-130.1	25.18	-359.2	17.85	-662.6	17.3	-491	15.9	12.56
7/16/2016 15:15	5078	0.074	0.073	0.057	0.048	0.051	30.25	19.55	17.35	15.86	14.66	-129.5	26.34	-358.4	18.07	-664.8	17.3	-492.8	15.9	12.57
7/16/2016 15:30	5079	0.075	0.073	0.057	0.048	0.051	31.24	20.15	17.31	15.85	14.65	-128.4	27.42	-357.1	18.31	-666.6	17.3	-494.7	15.9	12.56
7/16/2016 15:45	5080	0.075	0.073	0.057	0.048	0.051	32.12	20.73	17.29	15.85	14.66	-127.5	28.48	-354.7	18.59	-665.7	17.29	-497.4	15.9	12.6
7/16/2016 16:00	5081	0.075	0.073	0.057	0.048	0.051	32.93	21.32	17.27	15.85	14.66	-127.2	29.44	-350.4	18.87	-668.5	17.2	-497.8	15.9	12.6
7/16/2016 16:15	5082	0.076	0.073	0.057	0.048	0.051	33.6	21.9	17.26	15.85	14.66	-126.7	30.34	-347.1	19.18	-669.7	17.2	-502	15.9	12.6
7/16/2016 16:30	5083	0.076	0.074	0.057	0.048	0.051	34.15	22.46	17.24	15.85	14.67	-126.2	31.15	-344.1	19.53	-670.9	17.2	-504.1	15.9	12.6
7/16/2016 16:45	5084	0.077	0.074	0.057	0.048	0.051	34.09	22.98	17.24	15.85	14.67	-125.8	31.69	-342.2	19.87	-672.9	17.2	-506.4	15.9	12.6
7/16/2016 17:00	5085	0.076	0.074	0.057	0.048	0.051	33.33	23.46	17.22	15.85	14.66	-125.8	31.97	-340.7	20.18	-677.9	17.2	-507.1	15.9	12.61
7/16/2016 17:15	5086	0.076	0.075	0.057	0.048	0.051	32.97	23.87	17.23	15.85	14.67	-126.3	32.05	-337.3	20.48	-680	17.2	-509	15.9	12.61
7/16/2016 17:30	5087	0.076	0.075	0.057	0.048	0.051	33.04	24.2	17.22	15.85	14.67	-126.5	32.39	-332.4	20.75	-681.6	17.2	-509.2	15.9	12.61
7/16/2016 17:45	5088	0.075	0.075	0.057	0.048	0.051	32.57	24.49	17.23	15.85	14.67	-126.6	32.38	-329.2	21.01	-684.1	17.15	-510.1	15.9	12.6
7/16/2016 18:00	5089	0.075	0.075	0.057	0.048	0.051	31.76	24.73	17.24	15.84	14.67	-127.2	32.13	-326.7	21.23	-684.2	17.1	-510.7	15.9	12.61
7/16/2016 18:15	5090	0.075	0.075	0.057	0.048	0.051	31.59	24.92	17.25	15.83	14.68	-127.2	32.37	-325.6	21.45	-687.1	17.1	-511.6	15.9	12.6
7/16/2016 18:30	5091	0.075	0.075	0.057	0.048	0.051	32.17	25.12	17.26	15.84	14.68	-126.9	32.9	-324	21.65	-690.8	17.1	-512.7	15.9	12.6
7/16/2016 18:45	5092	0.075	0.075	0.057	0.048	0.051	32.42	25.31	17.28	15.83	14.67	-126.8	33.23	-321.9	21.83	-689.4	17.1	-513.5	15.9	12.6
7/16/2016 19:00	5093	0.075	0.075	0.057	0.048	0.051	31.75	25.48	17.32	15.83	14.68	-127.4	32.77	-317.9	21.98	-691.5	17.1	-514.8	15.9	12.6
7/16/2016 19:15	5094	0.075	0.075	0.057	0.048	0.051	30.89	25.59	17.34	15.83	14.68	-128.9	32.09	-315.6	22.14	-693.4	17.1	-516.5	15.9	12.6
7/16/2016 19:30	5095	0.074	0.075	0.057	0.048	0.051	30.31	25.64	17.38	15.83	14.69	-130.1	31.57	-314.8	22.27	-692.6	17.1	-516.4	15.9	12.61
7/16/2016 19:45	5096	0.073	0.075	0.057	0.048	0.051	29.62	25.65	17.41	15.82	14.68	-131.5	31	-313.5	22.39	-694.2	17.1	-518.7	15.9	12.6
7/16/2016 20:00	5097	0.073	0.075	0.057	0.048	0.051	28.79	25.64	17.45	15.82	14.69	-133.4	30.18	-312.8	22.51	-694.7	17.1	-518.9	15.9	12.59
7/16/2016 20:15	5098	0.072	0.075	0.057	0.048	0.051	27.97	25.57	17.49	15.82	14.68	-135.6	29.29	-311.7	22.6	-696	17.1	-521.6	15.9	12.57
7/16/2016 20:30	5099	0.072	0.075	0.057	0.048	0.051	27.2	25.46	17.53	15.82	14.69	-137.8	28.53	-311.4	22.68	-695.3	17.1	-524	15.9	12.57
7/16/2016 20:45	5100	0.072	0.075	0.057	0.048	0.051	26.47	25.31	17.56	15.81	14.68	-139.7	27.69	-310.4	22.7	-696.2	17.19	-527.6	15.9	12.56
7/16/2016 21:00	5101	0.071	0.074	0.057	0.048	0.051	25.79	25.14	17.61	15.81	14.68	-141.3	27.03	-310.1	22.79	-696.4	17.2	-531.1	15.9	12.57
7/16/2016 21:15	5102	0.07	0.074	0.057	0.048	0.051	25.16	24.94	17.65	15.81	14.69	-143.2	26.38	-310.2	22.8	-698.9	17.2	-531.6	15.9	12.56
7/16/2016 21:30	5103	0.07	0.074	0.057	0.048	0.051	24.57	24.7	17.7	15.8	14.68	-144.8	25.73	-309.4	22.8	-697.8	17.2	-534.5	15.9	12.56
7/16/2016 21:45	5104	0.07	0.074	0.057	0.048	0.051	23.98	24.48	17.74	15.8	14.69	-146.7	25.17	-309.7	22.75	-697	17.2	-537	15.9	12.57
7/16/2016 22:00	5105	0.07	0.074	0.057	0.048	0.051	23.42	24.25	17.79	15.81	14.69	-148.2	24.65	-309.3	22.7	-697.9	17.2	-537.1	15.85	12.56
