"TOA5","1712","CR6","1712","CR6.Std.02","CPU:VMCprogramGOOD_Pit1.CR6","58711","SoilPit1"
"TIMESTAMP","RECORD","VWC_1_Avg","VWC_2_Avg","VWC_3_Avg","VWC_4_Avg","VWC_5_Avg","T_1_Avg","T_2_Avg","T_3_Avg","T_4_Avg","T_5_Avg","Tension_1_Avg","Temp_1_Avg","Tension_2_Avg","Temp_2_Avg","Tension_3_Avg","Temp_3_Avg","Tension_4_Avg","Temp_4_Avg","BattV_Min"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","Deg C","Deg C","Deg C","Deg C","Deg C","kPa","Deg C","kPa","Deg C","kPa","Deg C","kPa","Deg C","Volts"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min"
"2016-09-05 20:15:00",9994,0.013,0.041,0.04,0.035,0.03,15.54,16.03,15.94,16.59,16.37,-1115,16.49,-1149,15.8,-7999,16.5,-3900,16.9,12.1
"2016-09-05 20:30:00",9995,0.012,0.041,0.04,0.035,0.03,15.01,15.99,15.94,16.59,16.36,-1165,16.03,-1138,15.87,-7999,16.5,-3879,16.9,12.11
"2016-09-05 20:45:00",9996,0.012,0.041,0.04,0.035,0.03,14.5,15.93,15.94,16.58,16.37,-1185,15.59,-1139,15.9,-7999,16.5,-3897,16.89,12.1
"2016-09-05 21:00:00",9997,0.012,0.041,0.04,0.035,0.03,14.02,15.85,15.94,16.57,16.36,-1206,15.17,-1140,15.9,-7999,16.5,-3941,16.81,12.08
"2016-09-05 21:15:00",9998,0.012,0.041,0.04,0.035,0.03,13.56,15.76,15.94,16.56,16.36,-1233,14.77,-1140,15.9,-7999,16.5,-3902,16.8,12.07
"2016-09-05 21:30:00",9999,0.012,0.041,0.04,0.035,0.03,13.14,15.65,15.94,16.55,16.35,-1264,14.37,-1139,15.9,-7999,16.5,-3906,16.8,12.06
"2016-09-05 21:45:00",10000,0.012,0.041,0.04,0.035,0.03,12.73,15.54,15.94,16.55,16.35,-1724,14,-1138,15.9,-7999,16.5,-3932,16.8,12.06
"2016-09-05 22:00:00",10001,0.011,0.041,0.04,0.035,0.03,12.35,15.41,15.95,16.54,16.35,-2003,13.57,-1138,15.9,-7999,16.5,-3923,16.8,12.06
"2016-09-05 22:15:00",10002,0.011,0.041,0.04,0.035,0.03,11.98,15.28,15.95,16.54,16.34,-2116,13.23,-1140,15.9,-7999,16.5,-3932,16.8,12.06
"2016-09-05 22:30:00",10003,0.011,0.04,0.04,0.035,0.03,11.65,15.14,15.96,16.53,16.34,-2147,12.9,-1143,15.87,-7999,16.44,-3959,16.8,12.05
"2016-09-05 22:45:00",10004,0.011,0.04,0.04,0.035,0.03,11.33,15,15.96,16.52,16.34,-2215,12.6,-1151,15.8,-7999,16.4,-3925,16.8,12.03
"2016-09-05 23:00:00",10005,0.011,0.04,0.04,0.035,0.03,11.04,14.86,15.96,16.52,16.33,-2294,12.31,-1151,15.8,-7999,16.4,-3940,16.8,12.04
"2016-09-05 23:15:00",10006,0.011,0.04,0.04,0.035,0.03,10.76,14.72,15.97,16.51,16.34,-2382,12.06,-1157,15.73,-7999,16.4,-3941,16.8,12.04
"2016-09-05 23:30:00",10007,0.011,0.04,0.04,0.035,0.03,10.5,14.57,15.96,16.51,16.33,-2431,11.81,-1168,15.7,-7999,16.4,-3952,16.8,12.03
"2016-09-05 23:45:00",10008,0.011,0.04,0.04,0.035,0.03,10.27,14.44,15.97,16.5,16.33,-2483,11.59,-1176,15.62,-7999,16.4,-3946,16.8,12.02
"2016-09-06 00:00:00",10009,0.011,0.04,0.04,0.035,0.03,10.06,14.29,15.97,16.5,16.32,-2533,11.37,-1173,15.59,-7999,16.4,-3944,16.8,12.02
"2016-09-06 00:15:00",10010,0.011,0.04,0.04,0.035,0.03,9.87,14.16,15.98,16.48,16.32,-2593,11.17,-1176,15.5,-7999,16.4,-3955,16.8,12.01
"2016-09-06 00:30:00",10011,0.011,0.04,0.04,0.035,0.03,9.68,14.03,15.98,16.48,16.32,-2644,10.98,-1183,15.45,-7999,16.4,-3956,16.8,12.01
"2016-09-06 00:45:00",10012,0.011,0.04,0.04,0.035,0.03,9.52,13.89,15.98,16.48,16.31,-2693,10.83,-1185,15.4,-7999,16.4,-3959,16.8,12.02
"2016-09-06 01:00:00",10013,0.011,0.04,0.04,0.035,0.03,9.38,13.77,15.98,16.47,16.32,-2738,10.67,-1189,15.31,-7999,16.4,-3976,16.8,12.02
"2016-09-06 01:15:00",10014,0.011,0.04,0.04,0.035,0.03,9.25,13.64,15.99,16.46,16.3,-2799,10.53,-1197,15.25,-7999,16.4,-3965,16.73,12.02
"2016-09-06 01:30:00",10015,0.011,0.04,0.04,0.035,0.03,9.11,13.52,15.98,16.45,16.3,-2852,10.4,-1201,15.19,-7999,16.4,-3965,16.7,12.02
"2016-09-06 01:45:00",10016,0.011,0.04,0.04,0.035,0.03,8.97,13.42,15.98,16.45,16.29,-2891,10.26,-1202,15.1,-7999,16.4,-3970,16.7,12.03
"2016-09-06 02:00:00",10017,0.011,0.039,0.04,0.035,0.03,8.84,13.3,15.97,16.44,16.29,-2924,10.09,-1204,15.03,-7999,16.4,-3992,16.7,12.02
"2016-09-06 02:15:00",10018,0.011,0.039,0.04,0.036,0.03,8.72,13.19,15.97,16.44,16.29,-2903,9.94,-1204,14.98,-7999,16.4,-3972,16.7,12.02
"2016-09-06 02:30:00",10019,0.011,0.039,0.04,0.035,0.03,8.61,13.08,15.96,16.44,16.29,-3037,9.83,-1209,14.9,-7999,16.4,-3992,16.7,12.03
"2016-09-06 02:45:00",10020,0.011,0.039,0.04,0.035,0.03,8.5,12.98,15.96,16.42,16.28,-3092,9.7,-1210,14.83,-7999,16.4,-3950,16.7,12.03
"2016-09-06 03:00:00",10021,0.011,0.039,0.04,0.035,0.03,8.41,12.87,15.96,16.42,16.29,-3106,9.6,-1214,14.77,-7999,16.4,-3982,16.7,12.02
"2016-09-06 03:15:00",10022,0.011,0.039,0.04,0.035,0.03,8.33,12.78,15.95,16.42,16.28,-3148,9.51,-1214,14.7,-7999,16.4,-3965,16.7,12.01
"2016-09-06 03:30:00",10023,0.011,0.039,0.04,0.035,0.03,8.26,12.69,15.94,16.41,16.28,-3172,9.42,-1219,14.61,-7999,16.4,-3978,16.7,12.03
"2016-09-06 03:45:00",10024,0.011,0.039,0.04,0.035,0.03,8.18,12.59,15.94,16.41,16.27,-3211,9.34,-1221,14.57,-7999,16.4,-3942,16.7,12.03
"2016-09-06 04:00:00",10025,0.011,0.039,0.04,0.035,0.03,8.1,12.51,15.92,16.4,16.26,-3133,9.27,-1226,14.5,-7999,16.4,-3955,16.7,12.02
"2016-09-06 04:15:00",10026,0.011,0.039,0.04,0.035,0.03,8.03,12.42,15.92,16.39,16.27,-2685,9.2,-1230,14.43,-7999,16.4,-3967,16.7,12.03
"2016-09-06 04:30:00",10027,0.011,0.039,0.04,0.035,0.03,7.954,12.34,15.91,16.39,16.26,-2893,9.1,-1232,14.38,-7999,16.4,-3984,16.7,12.01
"2016-09-06 04:45:00",10028,0.011,0.039,0.04,0.035,0.03,7.881,12.26,15.89,16.39,16.26,-3009,9.04,-1234,14.3,-7999,16.4,-3963,16.7,12.02
"2016-09-06 05:00:00",10029,0.011,0.039,0.04,0.035,0.03,7.816,12.19,15.88,16.38,16.25,-3222,8.99,-1236,14.23,-7999,16.4,-3989,16.7,12.01
"2016-09-06 05:15:00",10030,0.011,0.039,0.04,0.035,0.03,7.749,12.11,15.88,16.38,16.25,-3333,8.9,-1240,14.2,-7999,16.4,-3975,16.7,12.01
"2016-09-06 05:30:00",10031,0.011,0.039,0.04,0.035,0.03,7.704,12.04,15.86,16.37,16.25,-3402,8.85,-1241,14.1,-7999,16.4,-3970,16.7,12.01
"2016-09-06 05:45:00",10032,0.011,0.039,0.04,0.035,0.03,7.631,11.97,15.85,16.37,16.25,-3431,8.8,-1247,14.07,-7999,16.36,-4018,16.7,12.01
"2016-09-06 06:00:00",10033,0.011,0.039,0.04,0.035,0.03,7.59,11.89,15.83,16.36,16.24,-3354,8.73,-1249,14,-7999,16.3,-4024,16.7,11.99
"2016-09-06 06:15:00",10034,0.011,0.039,0.04,0.035,0.03,7.541,11.83,15.82,16.35,16.23,-3186,8.7,-1251,13.94,-7999,16.3,-4007,16.63,12.01
"2016-09-06 06:30:00",10035,0.011,0.039,0.04,0.035,0.03,7.491,11.77,15.81,16.35,16.24,-2679,8.63,-1254,13.9,-7999,16.3,-4003,16.6,11.99
"2016-09-06 06:45:00",10036,0.011,0.039,0.04,0.035,0.03,7.438,11.7,15.79,16.35,16.24,-2760,8.6,-1265,13.78,-7999,16.3,-4024,16.6,11.98
"2016-09-06 07:00:00",10037,0.011,0.039,0.04,0.035,0.03,7.392,11.64,15.78,16.35,16.22,-2790,8.53,-1267,13.7,-7999,16.3,-3971,16.6,12.01
"2016-09-06 07:15:00",10038,0.011,0.039,0.04,0.035,0.03,7.356,11.58,15.75,16.34,16.23,-3005,8.5,-1269,13.66,-7999,16.3,-4060,16.6,11.99
"2016-09-06 07:30:00",10039,0.011,0.039,0.04,0.035,0.03,7.316,11.52,15.75,16.33,16.22,-2951,8.47,-1273,13.6,-7999,16.3,-4016,16.6,11.99
"2016-09-06 07:45:00",10040,0.011,0.039,0.04,0.035,0.03,7.284,11.47,15.73,16.33,16.22,-2965,8.4,-1274,13.55,-7999,16.3,-4020,16.6,12
"2016-09-06 08:00:00",10041,0.011,0.039,0.04,0.035,0.03,7.276,11.41,15.71,16.32,16.21,-3409,8.4,-1281,13.5,-7999,16.3,-4019,16.6,11.99
"2016-09-06 08:15:00",10042,0.011,0.039,0.04,0.035,0.03,7.296,11.36,15.69,16.32,16.21,-3352,8.4,-1285,13.45,-7999,16.3,-4034,16.6,11.98
"2016-09-06 08:30:00",10043,0.011,0.039,0.04,0.035,0.03,7.383,11.31,15.68,16.32,16.21,-3229,8.4,-1292,13.4,-7999,16.3,-4030,16.6,11.98
"2016-09-06 08:45:00",10044,0.011,0.039,0.04,0.035,0.03,7.497,11.27,15.66,16.31,16.21,-3320,8.49,-1300,13.36,-7999,16.21,-4019,16.6,12
"2016-09-06 09:00:00",10045,0.011,0.039,0.04,0.035,0.03,7.612,11.23,15.64,16.32,16.2,-2820,8.57,-1298,13.3,-7999,16.2,-4034,16.6,12
"2016-09-06 09:15:00",10046,0.011,0.039,0.04,0.035,0.03,7.718,11.2,15.63,16.31,16.2,-2895,8.63,-1306,13.23,-7999,16.2,-4033,16.6,11.99
"2016-09-06 09:30:00",10047,0.011,0.039,0.04,0.035,0.03,7.864,11.17,15.6,16.31,16.2,-2651,8.74,-1305,13.2,-7999,16.2,-3992,16.6,12
"2016-09-06 09:45:00",10048,0.011,0.039,0.04,0.035,0.03,8.06,11.15,15.59,16.3,16.19,-3012,8.86,-1315,13.17,-7999,16.2,-4050,16.6,12.01
"2016-09-06 10:00:00",10049,0.011,0.039,0.04,0.035,0.03,8.28,11.15,15.57,16.29,16.19,-3361,9.04,-1318,13.1,-7999,16.2,-4043,16.6,11.98
"2016-09-06 10:15:00",10050,0.011,0.039,0.04,0.035,0.03,8.54,11.14,15.55,16.28,16.18,-3297,9.22,-1321,13.1,-7999,16.2,-4012,16.6,12.02
"2016-09-06 10:30:00",10051,0.011,0.039,0.04,0.035,0.03,8.8,11.16,15.53,16.28,16.18,-3184,9.43,-1324,13.05,-7999,16.2,-4033,16.6,12.01
"2016-09-06 10:45:00",10052,0.011,0.039,0.04,0.035,0.03,9.07,11.18,15.51,16.27,16.18,-3043,9.65,-1324,13,-7999,16.2,-4065,16.6,12.01
"2016-09-06 11:00:00",10053,0.011,0.039,0.04,0.035,0.03,9.33,11.21,15.5,16.26,16.17,-3046,9.89,-1327,13,-7999,16.13,-4047,16.6,12.03
"2016-09-06 11:15:00",10054,0.011,0.039,0.04,0.035,0.03,9.6,11.24,15.48,16.26,16.17,-2995,10.16,-1325,13,-7999,16.1,-4013,16.6,12.03
"2016-09-06 11:30:00",10055,0.011,0.039,0.04,0.035,0.03,9.87,11.29,15.46,16.26,16.16,-2956,10.42,-1319,12.97,-7999,16.1,-4003,16.6,12.03
"2016-09-06 11:45:00",10056,0.011,0.039,0.04,0.035,0.03,10.23,11.34,15.44,16.25,16.16,-2778,10.69,-1318,12.9,-7999,16.1,-4012,16.6,12.02
"2016-09-06 12:00:00",10057,0.011,0.039,0.04,0.035,0.03,10.69,11.4,15.42,16.24,16.17,-2692,10.99,-1313,12.9,-7999,16.1,-4073,16.52,12.03
"2016-09-06 12:15:00",10058,0.012,0.039,0.04,0.035,0.03,11.44,11.47,15.39,16.25,16.17,-2569,11.41,-1309,12.9,-7999,16.1,-4009,16.5,12.02
"2016-09-06 12:30:00",10059,0.012,0.039,0.04,0.035,0.03,12.43,11.56,15.38,16.23,16.15,-2447,11.99,-1313,12.9,-7999,16.1,-4020,16.5,12.03
"2016-09-06 12:45:00",10060,0.012,0.04,0.04,0.035,0.03,13.49,11.67,15.36,16.23,16.15,-2244,12.75,-1315,12.9,-7999,16.09,-4076,16.5,12.02
"2016-09-06 13:00:00",10061,0.012,0.04,0.04,0.035,0.03,14.5,11.82,15.35,16.22,16.16,-2093,13.58,-1309,12.92,-7999,16,-4060,16.5,12.03
"2016-09-06 13:15:00",10062,0.013,0.04,0.04,0.035,0.03,15.22,12.01,15.33,16.22,16.15,-1520,14.31,-1306,13,-7999,16,-4066,16.5,12.03
"2016-09-06 13:30:00",10063,0.013,0.039,0.04,0.035,0.03,15.71,12.22,15.31,16.21,16.14,-1265,14.83,-1301,13,-7999,16,-4073,16.5,12.04
"2016-09-06 13:45:00",10064,0.013,0.039,0.04,0.035,0.03,16.21,12.45,15.3,16.21,16.15,-1218,15.3,-1295,13.05,-7999,16,-4093,16.5,12.04
"2016-09-06 14:00:00",10065,0.013,0.039,0.04,0.035,0.03,16.75,12.68,15.29,16.2,16.14,-1200,15.81,-1288,13.1,-7999,16,-4042,16.5,12.03
"2016-09-06 14:15:00",10066,0.013,0.039,0.04,0.035,0.03,17.28,12.91,15.27,16.2,16.13,-1137,16.31,-1282,13.2,-7999,16,-4082,16.5,12.06
"2016-09-06 14:30:00",10067,0.013,0.039,0.04,0.035,0.03,17.77,13.16,15.24,16.19,16.12,-1111,16.8,-1267,13.27,-7999,16,-4110,16.5,12.06
"2016-09-06 14:45:00",10068,0.014,0.039,0.04,0.035,0.03,18.25,13.4,15.23,16.18,16.13,-1083,17.25,-1257,13.37,-7999,15.95,-4101,16.5,12.05
"2016-09-06 15:00:00",10069,0.014,0.04,0.04,0.035,0.03,18.84,13.65,15.22,16.17,16.12,-1065,17.77,-1253,13.47,-7999,15.9,-4136,16.5,12.06
"2016-09-06 15:15:00",10070,0.014,0.04,0.04,0.035,0.03,19.42,13.89,15.21,16.18,16.12,-1039,18.32,-1246,13.57,-7999,15.9,-4139,16.5,12.05
"2016-09-06 15:30:00",10071,0.014,0.04,0.04,0.035,0.03,19.8,14.15,15.18,16.16,16.11,-996,18.77,-1240,13.67,-7999,15.9,-4114,16.5,12.06
"2016-09-06 15:45:00",10072,0.014,0.04,0.04,0.035,0.03,19.88,14.39,15.17,16.16,16.1,-982,19.03,-1235,13.82,-7999,15.9,-4136,16.5,12.05
"2016-09-06 16:00:00",10073,0.014,0.04,0.04,0.035,0.03,20.08,14.63,15.17,16.15,16.1,-966,19.25,-1227,13.95,-7999,15.9,-4139,16.5,12.05
"2016-09-06 16:15:00",10074,0.014,0.04,0.04,0.035,0.03,20.11,14.86,15.15,16.14,16.11,-962,19.43,-1223,14.07,-7999,15.9,-4137,16.5,12.05
"2016-09-06 16:30:00",10075,0.014,0.04,0.04,0.035,0.03,20.07,15.08,15.15,16.14,16.11,-961,19.6,-1218,14.19,-7999,15.9,-4166,16.5,12.06
"2016-09-06 16:45:00",10076,0.014,0.04,0.04,0.035,0.03,20.19,15.28,15.14,16.13,16.1,-957,19.67,-1213,14.31,-7999,15.81,-4181,16.48,12.06
"2016-09-06 17:00:00",10077,0.014,0.041,0.04,0.035,0.03,20.58,15.46,15.13,16.12,16.1,-948,19.95,-1211,14.43,-7999,15.8,-4234,16.4,12.05
"2016-09-06 17:15:00",10078,0.014,0.041,0.04,0.035,0.03,20.79,15.63,15.13,16.12,16.1,-932,20.23,-1209,14.55,-7999,15.8,-4270,16.4,12.06
"2016-09-06 17:30:00",10079,0.014,0.041,0.04,0.035,0.03,20.63,15.8,15.12,16.11,16.09,-926,20.29,-1204,14.65,-7999,15.8,-4231,16.4,12.07
"2016-09-06 17:45:00",10080,0.014,0.041,0.04,0.035,0.03,20.32,15.96,15.12,16.11,16.08,-931,20.15,-1202,14.77,-7999,15.8,-4250,16.4,12.06
"2016-09-06 18:00:00",10081,0.014,0.041,0.04,0.035,0.03,20.01,16.11,15.12,16.1,16.08,-944,19.96,-1196,14.88,-7999,15.8,-4221,16.4,12.06
"2016-09-06 18:15:00",10082,0.014,0.041,0.04,0.035,0.03,19.77,16.23,15.11,16.09,16.08,-951,19.79,-1194,14.99,-7999,15.8,-4229,16.4,12.06
"2016-09-06 18:30:00",10083,0.014,0.041,0.04,0.035,0.03,19.57,16.32,15.12,16.09,16.08,-953,19.65,-1192,15.09,-7999,15.8,-4259,16.4,12.05
"2016-09-06 18:45:00",10084,0.014,0.041,0.04,0.035,0.03,19.29,16.4,15.12,16.07,16.07,-957,19.37,-1187,15.19,-7999,15.8,-4258,16.4,12.05
"2016-09-06 19:00:00",10085,0.014,0.041,0.04,0.035,0.03,18.99,16.46,15.12,16.07,16.07,-962,19.17,-1176,15.28,-7999,15.8,-4269,16.4,12.05
"2016-09-06 19:15:00",10086,0.014,0.041,0.04,0.035,0.03,18.72,16.49,15.13,16.06,16.06,-973,18.93,-1170,15.36,-7999,15.8,-4274,16.4,12.03
"2016-09-06 19:30:00",10087,0.014,0.041,0.04,0.035,0.03,18.43,16.53,15.15,16.06,16.06,-979,18.71,-1164,15.43,-7999,15.8,-4271,16.4,12.03
"2016-09-06 19:45:00",10088,0.014,0.041,0.04,0.035,0.03,18.13,16.54,15.14,16.05,16.05,-990,18.48,-1165,15.5,-7999,15.71,-4410,16.4,12.03
"2016-09-06 20:00:00",10089,0.014,0.041,0.04,0.035,0.03,17.83,16.53,15.15,16.04,16.05,-1009,18.23,-1155,15.59,-7999,15.7,-4296,16.4,12.02
"2016-09-06 20:15:00",10090,0.014,0.041,0.04,0.035,0.03,17.52,16.52,15.16,16.03,16.05,-1024,17.98,-1152,15.61,-7999,15.7,-4349,16.4,12.01
"2016-09-06 20:30:00",10091,0.014,0.041,0.04,0.035,0.03,17.24,16.5,15.17,16.03,16.04,-1054,17.73,-1144,15.7,-7999,15.7,-4355,16.4,12.01
"2016-09-06 20:45:00",10092,0.014,0.041,0.04,0.035,0.03,16.96,16.46,15.18,16.02,16.05,-1058,17.5,-1140,15.7,-7999,15.7,-4293,16.4,12.02
"2016-09-06 21:00:00",10093,0.014,0.041,0.04,0.035,0.03,16.72,16.42,15.2,16.02,16.04,-1069,17.29,-1135,15.77,-7999,15.7,-4401,16.37,12.02
"2016-09-06 21:15:00",10094,0.014,0.041,0.04,0.035,0.03,16.48,16.38,15.2,16.01,16.05,-1076,17.07,-1137,15.8,-7999,15.7,-4312,16.3,12.03
"2016-09-06 21:30:00",10095,0.014,0.041,0.04,0.035,0.03,16.28,16.32,15.22,16,16.04,-1083,16.88,-1132,15.8,-7999,15.7,-4418,16.3,12.02
"2016-09-06 21:45:00",10096,0.014,0.041,0.04,0.035,0.03,16.06,16.25,15.22,15.99,16.03,-1085,16.69,-1139,15.8,-7999,15.7,-4374,16.3,12.02
"2016-09-06 22:00:00",10097,0.014,0.041,0.04,0.035,0.03,15.79,16.19,15.24,15.99,16.02,-1094,16.47,-1140,15.8,-7999,15.7,-4414,16.3,12.01
"2016-09-06 22:15:00",10098,0.014,0.041,0.04,0.035,0.03,15.49,16.13,15.25,15.98,16.02,-1120,16.23,-1140,15.8,-7999,15.7,-4527,16.3,12.02
"2016-09-06 22:30:00",10099,0.014,0.041,0.04,0.035,0.03,15.15,16.05,15.26,15.97,16.02,-1151,15.97,-1146,15.8,-7999,15.7,-4338,16.3,12.02
"2016-09-06 22:45:00",10100,0.013,0.041,0.04,0.035,0.03,14.83,15.99,15.28,15.98,16.01,-1166,15.69,-1138,15.8,-7999,15.7,-4423,16.3,12.02
"2016-09-06 23:00:00",10101,0.013,0.041,0.04,0.035,0.03,14.57,15.9,15.29,15.97,16.01,-1186,15.43,-1143,15.8,-7999,15.7,-4559,16.3,12.02
"2016-09-06 23:15:00",10102,0.013,0.041,0.04,0.035,0.03,14.36,15.81,15.3,15.96,15.99,-1194,15.22,-1140,15.8,-7999,15.7,-4486,16.3,12.02
"2016-09-06 23:30:00",10103,0.013,0.041,0.04,0.035,0.03,14.16,15.72,15.32,15.96,16,-1203,15.03,-1142,15.8,-7999,15.7,-4476,16.3,12.02
"2016-09-06 23:45:00",10104,0.013,0.041,0.04,0.035,0.03,13.91,15.62,15.32,15.95,16,-1214,14.82,-1141,15.8,-7999,15.7,-4519,16.3,12
"2016-09-07 00:00:00",10105,0.013,0.041,0.04,0.035,0.03,13.6,15.54,15.34,15.95,15.99,-1229,14.58,-1153,15.8,-7999,15.7,-4570,16.3,11.99
"2016-09-07 00:15:00",10106,0.013,0.041,0.04,0.035,0.03,13.31,15.44,15.35,15.94,15.99,-1242,14.31,-1154,15.71,-7999,15.71,-4545,16.3,11.98
"2016-09-07 00:30:00",10107,0.013,0.041,0.04,0.035,0.03,13.04,15.34,15.36,15.94,15.98,-1260,14.07,-1157,15.7,-7999,15.77,-4483,16.3,12
"2016-09-07 00:45:00",10108,0.013,0.041,0.04,0.035,0.03,12.78,15.23,15.37,15.93,15.98,-1346,13.79,-1154,15.7,-7999,15.8,-4450,16.3,11.99
"2016-09-07 01:00:00",10109,0.013,0.041,0.04,0.035,0.03,12.53,15.13,15.39,15.93,15.98,-1790,13.53,-1162,15.65,-7999,15.8,-4488,16.3,11.98
"2016-09-07 01:15:00",10110,0.013,0.041,0.04,0.035,0.03,12.3,15.02,15.39,15.92,15.96,-2061,13.29,-1165,15.6,-7999,15.8,-4495,16.3,11.98
"2016-09-07 01:30:00",10111,0.013,0.041,0.04,0.035,0.03,12.06,14.91,15.4,15.91,15.97,-2083,13.07,-1172,15.59,-7999,15.8,-4557,16.3,11.98
"2016-09-07 01:45:00",10112,0.013,0.04,0.04,0.035,0.03,11.86,14.8,15.41,15.91,15.96,-2124,12.87,-1172,15.5,-7999,15.8,-4512,16.23,11.99
"2016-09-07 02:00:00",10113,0.013,0.04,0.04,0.035,0.03,11.65,14.69,15.42,15.91,15.96,-2170,12.67,-1182,15.5,-7999,15.8,-4532,16.2,11.97
"2016-09-07 02:15:00",10114,0.013,0.04,0.04,0.035,0.03,11.45,14.57,15.42,15.91,15.96,-2211,12.48,-1191,15.41,-7999,15.8,-4521,16.2,11.98
"2016-09-07 02:30:00",10115,0.013,0.04,0.04,0.035,0.03,11.25,14.46,15.43,15.89,15.95,-2239,12.29,-1189,15.4,-7999,15.8,-4508,16.2,11.98
"2016-09-07 02:45:00",10116,0.013,0.04,0.04,0.035,0.03,11.08,14.36,15.43,15.9,15.95,-2283,12.13,-1196,15.31,-7999,15.8,-4524,16.2,11.98
"2016-09-07 03:00:00",10117,0.013,0.04,0.04,0.035,0.03,10.91,14.24,15.44,15.89,15.95,-2338,11.96,-1199,15.29,-7999,15.8,-4555,16.2,11.98
"2016-09-07 03:15:00",10118,0.013,0.04,0.04,0.035,0.03,10.76,14.14,15.45,15.89,15.95,-2382,11.81,-1201,15.2,-7999,15.8,-4604,16.2,11.97
"2016-09-07 03:30:00",10119,0.013,0.04,0.04,0.035,0.03,10.61,14.02,15.44,15.89,15.94,-2354,11.66,-1205,15.18,-7999,15.8,-4552,16.2,11.98
"2016-09-07 03:45:00",10120,0.013,0.04,0.04,0.035,0.03,10.46,13.92,15.46,15.88,15.93,-2466,11.53,-1203,15.1,-7999,15.8,-4518,16.2,11.97
"2016-09-07 04:00:00",10121,0.012,0.04,0.04,0.035,0.03,10.32,13.82,15.45,15.88,15.93,-2427,11.37,-1203,15.05,-7999,15.8,-4530,16.2,11.96
"2016-09-07 04:15:00",10122,0.012,0.04,0.04,0.035,0.03,10.17,13.73,15.46,15.87,15.94,-2311,11.25,-1206,15,-7999,15.8,-4478,16.2,11.96
"2016-09-07 04:30:00",10123,0.012,0.04,0.04,0.035,0.03,10.03,13.62,15.46,15.87,15.93,-2549,11.13,-1204,14.93,-7999,15.8,-4516,16.2,11.96
"2016-09-07 04:45:00",10124,0.012,0.04,0.04,0.035,0.03,9.92,13.53,15.46,15.87,15.92,-2574,10.99,-1214,14.9,-7999,15.8,-4548,16.2,11.95
"2016-09-07 05:00:00",10125,0.012,0.04,0.04,0.035,0.03,9.8,13.42,15.46,15.87,15.92,-2615,10.87,-1214,14.8,-7999,15.8,-4577,16.2,11.94
"2016-09-07 05:15:00",10126,0.012,0.04,0.04,0.035,0.03,9.69,13.34,15.45,15.86,15.92,-2290,10.77,-1215,14.77,-7999,15.8,-4595,16.2,11.95
"2016-09-07 05:30:00",10127,0.012,0.04,0.04,0.035,0.03,9.57,13.25,15.46,15.86,15.91,-2190,10.65,-1215,14.7,-7999,15.8,-4581,16.2,11.94
"2016-09-07 05:45:00",10128,0.012,0.04,0.04,0.035,0.03,9.44,13.16,15.45,15.86,15.91,-2142,10.53,-1218,14.64,-7999,15.8,-4521,16.2,11.94
"2016-09-07 06:00:00",10129,0.012,0.04,0.04,0.035,0.03,9.35,13.07,15.45,15.85,15.9,-2240,10.43,-1224,14.6,-7999,15.8,-4637,16.2,11.94
"2016-09-07 06:15:00",10130,0.012,0.039,0.04,0.035,0.03,9.26,12.98,15.44,15.86,15.9,-2166,10.34,-1221,14.52,-7999,15.8,-4571,16.2,11.94
"2016-09-07 06:30:00",10131,0.012,0.039,0.04,0.035,0.03,9.2,12.89,15.44,15.85,15.9,-2282,10.27,-1227,14.49,-7999,15.8,-4562,16.2,11.95
"2016-09-07 06:45:00",10132,0.012,0.039,0.04,0.035,0.03,9.13,12.82,15.44,15.84,15.9,-2280,10.2,-1228,14.4,-7999,15.8,-4523,16.2,11.95
"2016-09-07 07:00:00",10133,0.012,0.039,0.04,0.035,0.03,9.05,12.74,15.43,15.83,15.89,-2317,10.06,-1232,14.37,-7999,15.8,-4590,16.2,11.95
"2016-09-07 07:15:00",10134,0.012,0.039,0.04,0.035,0.03,8.95,12.66,15.43,15.84,15.88,-2491,9.96,-1235,14.3,-7999,15.8,-4563,16.2,11.94
"2016-09-07 07:30:00",10135,0.012,0.039,0.04,0.035,0.03,8.84,12.59,15.42,15.84,15.88,-2036,9.86,-1238,14.23,-7999,15.8,-4508,16.2,11.95
"2016-09-07 07:45:00",10136,0.012,0.039,0.04,0.035,0.03,8.75,12.51,15.41,15.84,15.88,-1867,9.75,-1237,14.2,-7999,15.8,-4528,16.2,11.94
"2016-09-07 08:00:00",10137,0.012,0.039,0.04,0.035,0.03,8.68,12.44,15.41,15.83,15.88,-1758,9.68,-1244,14.13,-7999,15.8,-4544,16.2,11.95
"2016-09-07 08:15:00",10138,0.012,0.039,0.04,0.035,0.03,8.62,12.37,15.4,15.83,15.88,-1764,9.6,-1245,14.1,-7999,15.8,-4556,16.2,11.94
"2016-09-07 08:30:00",10139,0.012,0.039,0.04,0.035,0.03,8.57,12.3,15.39,15.83,15.87,-1781,9.55,-1253,14.01,-7999,15.8,-4518,16.19,11.95
