TOA5	CR6Series	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
6/1/2016 1:45	2065	0.108	0.127	0.129	0.101	0.095	13.94	16.12	13.47	11.37	10.62	-57.11	14.75	-20	16.14	-20.6	12.79	-18.5	11.5	11.95
6/1/2016 2:00	2066	0.108	0.127	0.129	0.101	0.095	13.73	15.94	13.49	11.38	10.62	-57.08	14.54	-20	16.05	-20.6	12.8	-18.5	11.5	11.94
6/1/2016 2:15	2067	0.108	0.127	0.129	0.101	0.095	13.54	15.79	13.51	11.39	10.61	-57.07	14.34	-20.02	15.95	-20.65	12.8	-18.5	11.5	11.95
6/1/2016 2:30	2068	0.108	0.126	0.129	0.101	0.095	13.35	15.64	13.52	11.39	10.62	-57.04	14.15	-20.03	15.85	-20.67	12.8	-18.5	11.5	11.94
6/1/2016 2:45	2069	0.107	0.126	0.129	0.101	0.095	13.17	15.49	13.54	11.39	10.62	-56.99	13.96	-20.01	15.76	-20.68	12.81	-18.5	11.5	11.94
6/1/2016 3:00	2070	0.107	0.126	0.129	0.101	0.095	13.01	15.33	13.55	11.4	10.63	-56.93	13.73	-20.04	15.67	-20.7	12.9	-18.5	11.5	11.94
6/1/2016 3:15	2071	0.108	0.126	0.129	0.101	0.095	12.85	15.19	13.55	11.4	10.63	-56.97	13.55	-20.05	15.57	-20.7	12.9	-18.5	11.5	11.95
6/1/2016 3:30	2072	0.108	0.126	0.129	0.101	0.095	12.7	15.05	13.55	11.41	10.63	-58.19	13.39	-20.05	15.47	-20.7	12.9	-18.5	11.5	11.94
6/1/2016 3:45	2073	0.108	0.126	0.129	0.101	0.095	12.54	14.92	13.57	11.41	10.63	-58.35	13.23	-20.05	15.39	-20.7	12.9	-18.5	11.5	11.94
6/1/2016 4:00	2074	0.108	0.126	0.129	0.101	0.095	12.4	14.78	13.57	11.43	10.63	-58.13	13.07	-20.03	15.29	-20.7	12.9	-18.5	11.5	11.94
6/1/2016 4:15	2075	0.107	0.126	0.129	0.101	0.095	12.27	14.65	13.57	11.43	10.63	-56.9	12.94	-20.04	15.2	-20.7	12.9	-18.5	11.5	11.94
6/1/2016 4:30	2076	0.107	0.126	0.129	0.101	0.095	12.15	14.53	13.57	11.44	10.63	-56.87	12.82	-20.05	15.11	-20.7	12.9	-18.5	11.5	11.95
6/1/2016 4:45	2077	0.107	0.126	0.129	0.101	0.095	12.02	14.4	13.57	11.45	10.63	-56.83	12.67	-20.06	15.02	-20.7	12.99	-18.5	11.5	11.95
6/1/2016 5:00	2078	0.107	0.126	0.129	0.101	0.095	11.89	14.29	13.57	11.45	10.63	-56.78	12.55	-20.02	14.93	-20.73	13	-18.5	11.5	11.94
6/1/2016 5:15	2079	0.107	0.126	0.129	0.101	0.095	11.77	14.17	13.57	11.45	10.64	-56.81	12.43	-20.01	14.85	-20.73	13	-18.5	11.5	11.95
6/1/2016 5:30	2080	0.107	0.125	0.129	0.101	0.095	11.65	14.07	13.55	11.46	10.63	-56.8	12.32	-20.02	14.77	-20.77	13	-18.5	11.5	11.95
6/1/2016 5:45	2081	0.107	0.125	0.129	0.101	0.095	11.54	13.95	13.55	11.47	10.64	-56.77	12.19	-20.03	14.69	-20.78	13	-18.5	11.53	11.95
6/1/2016 6:00	2082	0.107	0.125	0.129	0.101	0.095	11.42	13.85	13.54	11.48	10.64	-56.76	12.07	-20.01	14.6	-20.8	13	-18.5	11.6	11.94
6/1/2016 6:15	2083	0.107	0.125	0.129	0.101	0.095	11.29	13.74	13.54	11.5	10.64	-56.81	11.95	-20	14.52	-20.79	13	-18.5	11.6	11.92
6/1/2016 6:30	2084	0.106	0.125	0.129	0.101	0.095	11.17	13.64	13.53	11.5	10.65	-56.77	11.83	-20	14.45	-20.8	13	-18.5	11.6	11.94
6/1/2016 6:45	2085	0.106	0.125	0.129	0.101	0.095	11.08	13.54	13.52	11.5	10.64	-56.77	11.73	-20.01	14.37	-20.8	13	-18.5	11.6	11.92
6/1/2016 7:00	2086	0.106	0.125	0.129	0.101	0.095	11.01	13.43	13.51	11.51	10.65	-56.75	11.65	-20	14.3	-20.8	13	-18.5	11.6	11.94
6/1/2016 7:15	2087	0.106	0.125	0.129	0.101	0.095	10.98	13.34	13.49	11.51	10.65	-56.69	11.6	-20	14.2	-20.8	13	-18.5	11.6	11.95
6/1/2016 7:30	2088	0.106	0.125	0.129	0.101	0.095	10.96	13.25	13.47	11.52	10.66	-56.68	11.55	-20	14.13	-20.8	13	-18.5	11.6	11.91
6/1/2016 7:45	2089	0.106	0.125	0.129	0.101	0.095	10.93	13.16	13.46	11.52	10.65	-56.67	11.5	-20	14.07	-20.8	13	-18.5	11.6	11.92
6/1/2016 8:00	2090	0.106	0.125	0.129	0.101	0.095	10.94	13.09	13.45	11.53	10.66	-56.65	11.5	-20	14	-20.8	13	-18.5	11.6	11.94
6/1/2016 8:15	2091	0.106	0.125	0.129	0.101	0.095	11.01	13.01	13.44	11.54	10.66	-56.65	11.5	-20	13.91	-20.8	13	-18.5	11.6	11.92
6/1/2016 8:30	2092	0.106	0.125	0.129	0.101	0.095	11.13	12.94	13.42	11.54	10.66	-56.59	11.59	-20	13.83	-20.8	13	-18.5	11.6	11.94
6/1/2016 8:45	2093	0.106	0.125	0.129	0.101	0.095	11.24	12.88	13.39	11.56	10.66	-56.57	11.65	-19.99	13.7	-20.8	13	-18.5	11.6	11.94
6/1/2016 9:00	2094	0.106	0.125	0.129	0.101	0.095	11.38	12.83	13.37	11.56	10.66	-56.65	11.75	-19.97	13.64	-20.8	13	-18.5	11.6	11.94
6/1/2016 9:15	2095	0.106	0.125	0.129	0.101	0.095	11.57	12.8	13.37	11.56	10.67	-56.65	11.89	-19.93	13.6	-20.8	13	-18.5	11.6	11.94
6/1/2016 9:30	2096	0.106	0.125	0.129	0.101	0.095	11.73	12.78	13.34	11.57	10.68	-56.64	12.04	-19.95	13.53	-20.8	13	-18.5	11.6	11.93
6/1/2016 9:45	2097	0.106	0.125	0.129	0.101	0.095	11.91	12.77	13.33	11.57	10.67	-56.68	12.19	-19.92	13.5	-20.8	13	-18.5	11.6	11.95
6/1/2016 10:00	2098	0.107	0.125	0.129	0.101	0.095	12.05	12.77	13.31	11.58	10.68	-56.71	12.33	-19.92	13.43	-20.81	13	-18.5	11.6	11.94
6/1/2016 10:15	2099	0.107	0.125	0.129	0.101	0.095	12.2	12.77	13.28	11.58	10.68	-56.75	12.46	-19.9	13.4	-20.84	13	-18.5	11.6	11.94
6/1/2016 10:30	2100	0.107	0.125	0.129	0.101	0.095	12.37	12.8	13.26	11.59	10.68	-56.81	12.63	-19.9	13.39	-20.87	13	-18.5	11.6	11.94
6/1/2016 10:45	2101	0.107	0.125	0.129	0.101	0.095	12.48	12.81	13.25	11.6	10.68	-57.07	12.75	-19.9	13.3	-20.89	13	-18.5	11.6	11.94
6/1/2016 11:00	2102	0.107	0.125	0.129	0.101	0.095	12.61	12.83	13.23	11.6	10.69	-58.4	12.88	-19.9	13.3	-20.89	13	-18.5	11.61	11.93
6/1/2016 11:15	2103	0.107	0.125	0.128	0.101	0.095	12.78	12.87	13.2	11.61	10.69	-58.63	13.03	-19.9	13.3	-20.9	12.98	-18.5	11.68	11.93
6/1/2016 11:30	2104	0.107	0.125	0.128	0.101	0.095	12.97	12.9	13.19	11.61	10.69	-59.13	13.18	-19.9	13.3	-20.9	12.91	-18.51	11.7	11.94
6/1/2016 11:45	2105	0.107	0.125	0.128	0.101	0.095	13.16	12.93	13.16	11.61	10.7	-59.23	13.37	-19.9	13.24	-20.9	12.9	-18.53	11.7	11.95
6/1/2016 12:00	2106	0.107	0.124	0.128	0.101	0.095	13.37	12.97	13.14	11.61	10.7	-57.75	13.57	-19.9	13.2	-20.9	12.9	-18.55	11.7	11.94
6/1/2016 12:15	2107	0.107	0.124	0.128	0.101	0.095	13.65	13.02	13.13	11.62	10.7	-57.4	13.84	-19.9	13.2	-20.9	12.9	-18.56	11.7	11.94
6/1/2016 12:30	2108	0.108	0.124	0.128	0.101	0.095	14.04	13.08	13.1	11.61	10.7	-57.37	14.17	-19.9	13.2	-20.9	12.9	-18.54	11.7	11.94
6/1/2016 12:45	2109	0.108	0.124	0.128	0.101	0.095	14.52	13.15	13.08	11.61	10.7	-57.43	14.56	-19.9	13.2	-20.9	12.9	-18.59	11.7	11.94
6/1/2016 13:00	2110	0.108	0.124	0.128	0.101	0.095	15.16	13.25	13.06	11.62	10.71	-57.54	15.07	-19.9	13.25	-20.9	12.9	-18.57	11.7	11.94
6/1/2016 13:15	2111	0.108	0.124	0.128	0.101	0.095	16.29	13.37	13.04	11.62	10.71	-57.61	15.73	-19.9	13.3	-20.9	12.9	-18.59	11.7	11.94
6/1/2016 13:30	2112	0.109	0.124	0.128	0.101	0.095	17.77	13.54	13.02	11.63	10.71	-57.72	16.76	-19.9	13.3	-20.91	12.9	-18.59	11.7	11.96
6/1/2016 13:45	2113	0.109	0.124	0.128	0.101	0.095	19.26	13.78	13	11.63	10.72	-57.91	18.01	-19.9	13.35	-20.93	12.9	-18.6	11.7	11.95
6/1/2016 14:00	2114	0.11	0.124	0.128	0.101	0.095	20.28	14.09	12.99	11.63	10.72	-58.05	19.11	-19.9	13.41	-20.94	12.9	-18.6	11.7	11.98
6/1/2016 14:15	2115	0.11	0.124	0.128	0.101	0.095	21.26	14.45	12.97	11.64	10.73	-58.19	20.15	-19.91	13.52	-20.97	12.81	-18.6	11.7	11.98
6/1/2016 14:30	2116	0.111	0.125	0.128	0.101	0.095	22.18	14.84	12.96	11.63	10.73	-58.43	21.14	-19.92	13.63	-20.99	12.8	-18.6	11.7	11.98
6/1/2016 14:45	2117	0.111	0.125	0.128	0.101	0.095	23.16	15.25	12.95	11.64	10.73	-58.67	22.12	-19.98	13.82	-20.99	12.8	-18.6	11.7	11.98
6/1/2016 15:00	2118	0.112	0.125	0.128	0.101	0.095	24.21	15.67	12.93	11.63	10.73	-58.8	23.18	-19.99	14.01	-21	12.8	-18.6	11.7	11.98
6/1/2016 15:15	2119	0.112	0.125	0.128	0.101	0.095	25.23	16.12	12.92	11.63	10.74	-59.01	24.31	-20	14.19	-20.99	12.8	-18.6	11.7	11.98
6/1/2016 15:30	2120	0.112	0.125	0.128	0.101	0.095	25.67	16.57	12.91	11.64	10.74	-59.24	25.01	-20	14.4	-21	12.8	-18.6	11.7	11.98
6/1/2016 15:45	2121	0.113	0.125	0.128	0.101	0.095	26.49	17.03	12.9	11.64	10.74	-59.37	25.71	-20	14.6	-21	12.8	-18.61	11.7	11.98
6/1/2016 16:00	2122	0.113	0.125	0.128	0.101	0.094	27.12	17.48	12.88	11.64	10.73	-59.55	26.54	-20.07	14.83	-21	12.8	-18.6	11.7	11.98
6/1/2016 16:15	2123	0.113	0.126	0.127	0.101	0.094	27.88	17.92	12.89	11.65	10.74	-59.88	27.27	-20.1	15.07	-21	12.8	-18.6	11.7	11.99
6/1/2016 16:30	2124	0.114	0.126	0.127	0.101	0.094	28.58	18.36	12.88	11.63	10.75	-60.03	28.11	-20.17	15.3	-21	12.8	-18.61	11.7	11.99
6/1/2016 16:45	2125	0.114	0.126	0.127	0.101	0.094	28.79	18.81	12.89	11.63	10.75	-60.33	28.73	-20.2	15.54	-21	12.77	-18.61	11.7	11.99
6/1/2016 17:00	2126	0.113	0.126	0.127	0.101	0.094	28.49	19.24	12.89	11.64	10.75	-60.64	29.14	-20.21	15.79	-21.01	12.7	-18.61	11.7	11.98
6/1/2016 17:15	2127	0.113	0.126	0.127	0.101	0.094	28.05	19.62	12.9	11.65	10.75	-61.07	29.16	-20.29	16.02	-21.04	12.7	-18.63	11.7	11.99
6/1/2016 17:30	2128	0.113	0.126	0.127	0.101	0.094	27.84	19.95	12.9	11.63	10.75	-61.41	29.1	-20.32	16.25	-21.07	12.7	-18.65	11.7	12
6/1/2016 17:45	2129	0.113	0.126	0.127	0.101	0.094	27.58	20.23	12.92	11.64	10.76	-61.83	29.15	-20.39	16.47	-21.09	12.7	-18.67	11.7	11.99
6/1/2016 18:00	2130	0.112	0.126	0.127	0.1	0.094	27.47	20.47	12.93	11.65	10.76	-62.23	29.2	-20.47	16.67	-21.09	12.7	-18.67	11.7	11.98
6/1/2016 18:15	2131	0.112	0.127	0.127	0.1	0.094	27.47	20.69	12.95	11.64	10.75	-62.65	29.15	-20.5	16.86	-21.1	12.7	-18.68	11.7	11.99
6/1/2016 18:30	2132	0.112	0.127	0.127	0.1	0.094	27.21	20.89	12.98	11.64	10.75	-63.12	28.8	-20.51	17.05	-21.1	12.7	-18.69	11.7	11.98
6/1/2016 18:45	2133	0.111	0.127	0.127	0.1	0.094	26.61	21.06	13	11.64	10.76	-63.63	28.11	-20.58	17.21	-21.1	12.7	-18.7	11.7	11.99
6/1/2016 19:00	2134	0.111	0.127	0.127	0.1	0.094	26.02	21.16	13.03	11.64	10.76	-64.11	27.39	-20.63	17.35	-21.1	12.7	-18.69	11.7	11.97
6/1/2016 19:15	2135	0.111	0.127	0.127	0.1	0.094	25.45	21.2	13.06	11.64	10.77	-64.6	26.74	-20.72	17.49	-21.1	12.7	-18.7	11.7	11.98
6/1/2016 19:30	2136	0.111	0.127	0.127	0.1	0.094	24.96	21.2	13.1	11.64	10.77	-65.08	26.13	-20.77	17.63	-21.1	12.71	-18.7	11.7	11.98
6/1/2016 19:45	2137	0.11	0.127	0.127	0.1	0.094	24.55	21.16	13.14	11.63	10.76	-65.45	25.61	-20.81	17.73	-21.11	12.8	-18.7	11.7	11.97
6/1/2016 20:00	2138	0.11	0.127	0.127	0.1	0.094	24.14	21.1	13.18	11.63	10.76	-65.83	25.17	-20.89	17.82	-21.13	12.8	-18.7	11.7	11.97
6/1/2016 20:15	2139	0.11	0.127	0.127	0.1	0.094	23.68	21.02	13.23	11.63	10.77	-66.14	24.7	-20.91	17.9	-21.15	12.8	-18.7	11.7	11.97
6/1/2016 20:30	2140	0.109	0.126	0.127	0.1	0.094	23.2	20.93	13.27	11.63	10.77	-66.46	24.21	-21.03	17.96	-21.18	12.8	-18.7	11.7	11.97
6/1/2016 20:45	2141	0.109	0.126	0.127	0.1	0.094	22.69	20.82	13.32	11.63	10.77	-66.82	23.69	-21.08	18	-21.2	12.8	-18.7	11.7	11.99
6/1/2016 21:00	2142	0.109	0.126	0.127	0.1	0.094	22.16	20.7	13.35	11.64	10.78	-66.97	23.11	-21.11	18	-21.2	12.8	-18.7	11.7	11.95
6/1/2016 21:15	2143	0.108	0.126	0.127	0.1	0.094	21.64	20.56	13.4	11.63	10.78	-67.09	22.59	-21.17	18.1	-21.2	12.8	-18.7	11.7	11.95
6/1/2016 21:30	2144	0.108	0.126	0.127	0.1	0.094	21.13	20.4	13.45	11.63	10.78	-67.33	22.09	-21.23	18.1	-21.2	12.89	-18.7	11.7	11.95
6/1/2016 21:45	2145	0.108	0.126	0.127	0.1	0.094	20.65	20.23	13.5	11.62	10.78	-67.51	21.62	-21.27	18.1	-21.2	12.9	-18.7	11.7	11.95
6/1/2016 22:00	2146	0.108	0.126	0.127	0.1	0.094	20.22	20.06	13.54	11.63	10.78	-67.61	21.18	-21.36	18.08	-21.2	12.9	-18.7	11.7	11.94
6/1/2016 22:15	2147	0.107	0.126	0.127	0.1	0.094	19.82	19.88	13.59	11.62	10.78	-67.69	20.77	-21.4	18	-21.21	12.9	-18.7	11.7	11.94
6/1/2016 22:30	2148	0.107	0.126	0.127	0.1	0.094	19.46	19.7	13.63	11.63	10.77	-67.77	20.39	-21.41	18	-21.25	12.91	-18.7	11.7	11.94
6/1/2016 22:45	2149	0.107	0.126	0.127	0.1	0.094	19.11	19.5	13.67	11.63	10.78	-67.79	20.04	-21.43	17.97	-21.26	13	-18.7	11.7	11.93
6/1/2016 23:00	2150	0.107	0.126	0.127	0.1	0.094	18.77	19.32	13.72	11.64	10.79	-67.84	19.68	-21.49	17.9	-21.29	13	-18.7	11.7	11.94
6/1/2016 23:15	2151	0.106	0.126	0.127	0.1	0.094	18.44	19.14	13.76	11.64	10.78	-67.88	19.27	-21.54	17.85	-21.3	13	-18.7	11.7	11.94
6/1/2016 23:30	2152	0.106	0.125	0.127	0.1	0.094	18.15	18.96	13.79	11.64	10.78	-67.91	18.96	-21.62	17.8	-21.3	13	-18.7	11.7	11.95
6/1/2016 23:45	2153	0.106	0.125	0.127	0.1	0.094	17.88	18.77	13.84	11.64	10.79	-68	18.67	-21.65	17.71	-21.3	13.1	-18.7	11.7	11.95
6/2/2016 0:00	2154	0.106	0.125	0.127	0.1	0.094	17.62	18.6	13.86	11.65	10.79	-68	18.41	-21.65	17.66	-21.3	13.1	-18.7	11.7	11.94
6/2/2016 0:15	2155	0.106	0.125	0.127	0.1	0.094	17.37	18.42	13.9	11.65	10.78	-68.07	18.16	-21.68	17.59	-21.3	13.1	-18.7	11.7	11.92
6/2/2016 0:30	2156	0.106	0.125	0.127	0.1	0.094	17.14	18.26	13.93	11.67	10.78	-68.19	17.91	-21.69	17.5	-21.3	13.1	-18.7	11.7	11.94
6/2/2016 0:45	2157	0.106	0.125	0.127	0.1	0.094	16.91	18.1	13.96	11.66	10.79	-68.17	17.68	-21.71	17.43	-21.3	13.19	-18.71	11.7	11.92
6/2/2016 1:00	2158	0.105	0.124	0.127	0.1	0.094	16.67	17.94	13.98	11.67	10.79	-68.25	17.43	-21.72	17.35	-21.3	13.2	-18.71	11.7	11.9
6/2/2016 1:15	2159	0.105	0.124	0.127	0.1	0.094	16.43	17.79	14.01	11.67	10.79	-68.22	17.2	-21.74	17.28	-21.3	13.2	-18.71	11.7	11.92
6/2/2016 1:30	2160	0.105	0.124	0.127	0.1	0.094	16.23	17.62	14.04	11.67	10.8	-68.29	16.99	-21.75	17.2	-21.33	13.2	-18.72	11.7	11.91
6/2/2016 1:45	2161	0.105	0.124	0.127	0.1	0.094	16.05	17.48	14.06	11.68	10.79	-68.28	16.8	-21.76	17.11	-21.34	13.25	-18.73	11.7	11.91
6/2/2016 2:00	2162	0.105	0.124	0.127	0.1	0.094	15.88	17.34	14.07	11.68	10.79	-68.29	16.62	-21.79	17.03	-21.38	13.3	-18.73	11.71	11.91
6/2/2016 2:15	2163	0.105	0.124	0.127	0.1	0.094	15.73	17.2	14.1	11.69	10.8	-68.35	16.45	-21.8	16.95	-21.4	13.3	-18.73	11.77	11.9
6/2/2016 2:30	2164	0.105	0.124	0.127	0.1	0.094	15.59	17.05	14.11	11.69	10.8	-68.36	16.31	-21.8	16.87	-21.4	13.3	-18.74	11.8	11.91
6/2/2016 2:45	2165	0.105	0.124	0.127	0.1	0.094	15.47	16.92	14.12	11.7	10.8	-68.37	16.16	-21.81	16.79	-21.4	13.31	-18.75	11.8	11.91
6/2/2016 3:00	2166	0.105	0.124	0.127	0.1	0.094	15.32	16.8	14.14	11.71	10.8	-68.37	16.03	-21.83	16.7	-21.4	13.4	-18.73	11.8	11.9
6/2/2016 3:15	2167	0.105	0.124	0.127	0.1	0.094	15.17	16.67	14.15	11.73	10.81	-68.41	15.87	-21.84	16.61	-21.4	13.4	-18.75	11.8	11.9
6/2/2016 3:30	2168	0.105	0.124	0.127	0.1	0.094	15.02	16.55	14.16	11.73	10.8	-68.44	15.73	-21.84	16.55	-21.41	13.4	-18.72	11.8	11.9
6/2/2016 3:45	2169	0.105	0.124	0.127	0.1	0.094	14.89	16.44	14.17	11.73	10.81	-68.43	15.57	-21.85	16.47	-21.41	13.4	-18.75	11.8	11.89
6/2/2016 4:00	2170	0.105	0.124	0.127	0.1	0.094	14.8	16.32	14.17	11.74	10.8	-68.46	15.47	-21.86	16.4	-21.45	13.4	-18.77	11.8	11.9
6/2/2016 4:15	2171	0.104	0.124	0.127	0.1	0.094	14.71	16.21	14.17	11.74	10.8	-68.47	15.38	-21.89	16.31	-21.49	13.41	-18.72	11.8	11.91
6/2/2016 4:30	2172	0.104	0.124	0.127	0.1	0.094	14.63	16.11	14.18	11.76	10.81	-68.51	15.29	-21.88	16.23	-21.5	13.49	-18.74	11.8	11.91
6/2/2016 4:45	2173	0.104	0.124	0.127	0.1	0.094	14.54	16	14.17	11.76	10.82	-68.51	15.2	-21.95	16.17	-21.5	13.5	-18.74	11.8	11.9
6/2/2016 5:00	2174	0.104	0.123	0.127	0.1	0.094	14.46	15.91	14.18	11.76	10.81	-68.51	15.1	-21.94	16.1	-21.5	13.5	-18.75	11.8	11.9
6/2/2016 5:15	2175	0.104	0.124	0.127	0.1	0.094	14.38	15.81	14.19	11.77	10.82	-68.53	15.02	-21.94	16.01	-21.5	13.5	-18.74	11.8	11.9
6/2/2016 5:30	2176	0.104	0.123	0.127	0.1	0.094	14.25	15.71	14.17	11.79	10.82	-68.51	14.92	-21.94	15.95	-21.5	13.5	-18.76	11.8	11.89
6/2/2016 5:45	2177	0.104	0.123	0.127	0.1	0.094	14.1	15.64	14.17	11.79	10.82	-68.56	14.77	-21.97	15.9	-21.5	13.5	-18.75	11.8	11.9
6/2/2016 6:00	2178	0.104	0.123	0.127	0.1	0.094	13.94	15.54	14.18	11.8	10.83	-68.57	14.63	-21.97	15.8	-21.5	13.5	-18.76	11.8	11.89
6/2/2016 6:15	2179	0.104	0.123	0.127	0.1	0.094	13.76	15.45	14.17	11.8	10.83	-68.6	14.47	-21.97	15.75	-21.5	13.5	-18.75	11.8	11.9
6/2/2016 6:30	2180	0.104	0.123	0.127	0.1	0.094	13.65	15.36	14.15	11.8	10.82	-68.59	14.33	-21.98	15.7	-21.5	13.5	-18.77	11.8	11.88
6/2/2016 6:45	2181	0.104	0.123	0.127	0.1	0.094	13.54	15.26	14.15	11.82	10.84	-68.63	14.22	-21.95	15.61	-21.5	13.5	-18.78	11.8	11.9
6/2/2016 7:00	2182	0.104	0.123	0.127	0.1	0.094	13.45	15.16	14.14	11.83	10.84	-68.57	14.11	-21.99	15.57	-21.5	13.5	-18.79	11.82	11.86
6/2/2016 7:15	2183	0.103	0.123	0.127	0.1	0.094	13.41	15.08	14.13	11.84	10.84	-68.57	14.07	-21.99	15.5	-21.5	13.5	-18.79	11.89	11.87
6/2/2016 7:30	2184	0.103	0.123	0.127	0.1	0.094	13.47	14.99	14.13	11.85	10.84	-68.55	14.05	-21.99	15.41	-21.51	13.51	-18.77	11.9	11.87
6/2/2016 7:45	2185	0.103	0.123	0.127	0.1	0.094	13.53	14.9	14.12	11.85	10.84	-68.57	14.1	-21.98	15.37	-21.53	13.54	-18.78	11.9	11.86
6/2/2016 8:00	2186	0.103	0.123	0.127	0.1	0.094	13.6	14.84	14.11	11.86	10.85	-68.57	14.1	-21.99	15.3	-21.53	13.56	-18.78	11.9	11.88
6/2/2016 8:15	2187	0.103	0.123	0.127	0.1	0.094	13.73	14.78	14.11	11.86	10.86	-68.53	14.19	-21.98	15.23	-21.56	13.59	-18.79	11.9	11.86
6/2/2016 8:30	2188	0.103	0.123	0.127	0.1	0.094	13.87	14.74	14.08	11.86	10.85	-68.51	14.31	-21.99	15.2	-21.58	13.59	-18.78	11.9	11.87
6/2/2016 8:45	2189	0.104	0.122	0.127	0.1	0.094	14.08	14.69	14.07	11.87	10.85	-68.55	14.45	-21.97	15.11	-21.59	13.59	-18.78	11.9	11.87
6/2/2016 9:00	2190	0.104	0.122	0.127	0.1	0.094	14.29	14.68	14.06	11.88	10.86	-68.54	14.63	-21.97	15.1	-21.6	13.6	-18.8	11.9	11.88
6/2/2016 9:15	2191	0.104	0.123	0.126	0.1	0.094	14.48	14.66	14.04	11.89	10.86	-68.59	14.78	-21.95	15.01	-21.6	13.59	-18.79	11.9	11.87
6/2/2016 9:30	2192	0.104	0.123	0.126	0.1	0.094	14.71	14.66	14.03	11.9	10.86	-68.56	14.98	-21.97	15	-21.6	13.59	-18.8	11.9	11.89
6/2/2016 9:45	2193	0.104	0.123	0.126	0.1	0.094	14.94	14.68	14.01	11.91	10.87	-68.6	15.17	-21.96	14.97	-21.6	13.55	-18.79	11.9	11.88
6/2/2016 10:00	2194	0.104	0.123	0.126	0.1	0.094	15.07	14.71	14	11.9	10.87	-68.62	15.31	-21.97	14.9	-21.6	13.53	-18.8	11.9	11.88
6/2/2016 10:15	2195	0.104	0.123	0.126	0.1	0.094	15.27	14.73	13.99	11.91	10.88	-68.69	15.47	-21.97	14.9	-21.6	13.5	-18.79	11.9	11.9
6/2/2016 10:30	2196	0.104	0.122	0.126	0.1	0.094	15.49	14.77	13.97	11.91	10.88	-68.77	15.67	-21.97	14.9	-21.61	13.51	-18.8	11.9	11.89
6/2/2016 10:45	2197	0.104	0.122	0.126	0.1	0.094	15.63	14.82	13.96	11.92	10.88	-68.89	15.84	-21.99	14.9	-21.64	13.5	-18.8	11.9	11.9
6/2/2016 11:00	2198	0.104	0.123	0.126	0.1	0.094	15.73	14.87	13.95	11.93	10.89	-68.95	15.94	-21.98	14.9	-21.64	13.5	-18.8	11.9	11.9
6/2/2016 11:15	2199	0.104	0.122	0.126	0.1	0.094	15.93	14.91	13.93	11.94	10.88	-69.06	16.09	-21.99	14.9	-21.67	13.5	-18.8	11.9	11.89
6/2/2016 11:30	2200	0.105	0.122	0.126	0.1	0.094	16.22	14.97	13.91	11.94	10.89	-69.1	16.33	-21.99	14.9	-21.68	13.5	-18.8	11.9	11.89
6/2/2016 11:45	2201	0.105	0.123	0.126	0.1	0.094	16.52	15.03	13.9	11.94	10.9	-69.16	16.59	-21.99	14.9	-21.7	13.5	-18.8	11.97	11.9
6/2/2016 12:00	2202	0.105	0.122	0.126	0.1	0.094	16.82	15.1	13.88	11.95	10.89	-69.29	16.87	-22	14.9	-21.7	13.5	-18.8	12	11.9
6/2/2016 12:15	2203	0.105	0.123	0.126	0.1	0.094	17.21	15.19	13.86	11.96	10.9	-69.36	17.18	-22.01	14.9	-21.7	13.5	-18.8	12	11.91
6/2/2016 12:30	2204	0.105	0.123	0.126	0.1	0.094	17.57	15.28	13.85	11.96	10.9	-69.37	17.52	-22.01	14.9	-21.7	13.5	-18.8	12	11.9
6/2/2016 12:45	2205	0.105	0.122	0.126	0.1	0.094	17.87	15.39	13.84	11.96	10.9	-69.55	17.81	-22.01	14.93	-21.7	13.5	-18.8	12	11.9
6/2/2016 13:00	2206	0.105	0.122	0.126	0.1	0.094	18.2	15.5	13.83	11.96	10.91	-69.59	18.12	-22.02	15	-21.7	13.5	-18.8	12	11.9
6/2/2016 13:15	2207	0.105	0.122	0.126	0.1	0.094	18.51	15.62	13.82	11.97	10.91	-69.7	18.41	-22.05	15	-21.7	13.5	-18.8	12	11.91
6/2/2016 13:30	2208	0.106	0.123	0.126	0.1	0.094	18.73	15.75	13.8	11.98	10.91	-69.81	18.65	-22.07	15.07	-21.7	13.5	-18.8	12	11.9
6/2/2016 13:45	2209	0.106	0.122	0.126	0.1	0.094	18.86	15.89	13.79	11.98	10.92	-70.03	18.8	-22.1	15.1	-21.7	13.5	-18.8	12	11.9
6/2/2016 14:00	2210	0.106	0.122	0.126	0.1	0.094	19.01	16.02	13.78	11.98	10.92	-70.12	18.96	-22.09	15.17	-21.7	13.5	-18.8	12	11.9
6/2/2016 14:15	2211	0.106	0.122	0.126	0.1	0.094	19.18	16.14	13.77	11.98	10.92	-70.23	19.15	-22.1	15.21	-21.7	13.5	-18.8	12	11.9
6/2/2016 14:30	2212	0.106	0.122	0.126	0.1	0.094	19.2	16.26	13.76	11.99	10.92	-70.35	19.2	-22.11	15.3	-21.71	13.5	-18.8	12	11.89
6/2/2016 14:45	2213	0.106	0.122	0.126	0.1	0.094	19.22	16.36	13.75	11.98	10.93	-70.61	19.24	-22.15	15.35	-21.73	13.47	-18.8	12	11.91
