TOA5	1712	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
8/16/2016 19:45	8072	0.016	0.046	0.043	0.038	0.034	32.42	26.58	19.73	18.03	16.81	-562.9	32.53	-724.5	23.9	-4765	19.4	-2742	18	12.78
8/16/2016 20:00	8073	0.015	0.046	0.043	0.038	0.034	31.87	26.59	19.73	18.03	16.82	-569.4	32.13	-724.3	23.99	-4736	19.4	-2749	18	12.76
8/16/2016 20:15	8074	0.015	0.046	0.043	0.038	0.034	31.21	26.58	19.76	18.03	16.82	-576.1	31.57	-722.4	24.03	-4750	19.4	-2746	18	12.76
8/16/2016 20:30	8075	0.015	0.046	0.043	0.038	0.034	30.53	26.55	19.78	18.04	16.82	-590.2	30.95	-722	24.1	-4746	19.4	-2754	18	12.75
8/16/2016 20:45	8076	0.015	0.046	0.043	0.038	0.034	29.82	26.5	19.81	18.03	16.82	-608.7	30.33	-721.8	24.13	-4749	19.4	-2782	18	12.75
8/16/2016 21:00	8077	0.014	0.046	0.043	0.038	0.034	29.16	26.42	19.82	18.03	16.82	-616.9	29.71	-719.9	24.2	-4745	19.4	-2779	18	12.76
8/16/2016 21:15	8078	0.014	0.046	0.043	0.038	0.034	28.49	26.32	19.85	18.03	16.81	-627.6	29.08	-720.4	24.2	-4744	19.4	-2783	18	12.75
8/16/2016 21:30	8079	0.014	0.046	0.043	0.038	0.034	27.9	26.2	19.87	18.03	16.82	-642.8	28.54	-721.3	24.2	-4742	19.4	-2784	18	12.75
8/16/2016 21:45	8080	0.014	0.046	0.043	0.038	0.034	27.35	26.06	19.89	18.02	16.82	-661.5	27.99	-720.5	24.2	-4738	19.41	-2781	18	12.73
8/16/2016 22:00	8081	0.014	0.046	0.043	0.038	0.034	26.82	25.92	19.92	18.02	16.81	-670.8	27.47	-720.3	24.2	-4719	19.49	-2775	18	12.71
8/16/2016 22:15	8082	0.014	0.046	0.043	0.038	0.034	26.31	25.76	19.94	18.02	16.82	-680.1	27.01	-718.9	24.2	-4727	19.5	-2762	18	12.72
8/16/2016 22:30	8083	0.014	0.046	0.043	0.038	0.034	25.87	25.6	19.98	18.02	16.82	-696.6	26.59	-721.9	24.2	-4719	19.53	-2782	18	12.72
8/16/2016 22:45	8084	0.013	0.046	0.043	0.038	0.034	25.45	25.43	20.01	18.02	16.82	-714.9	26.15	-720.7	24.19	-4715	19.6	-2795	18	12.72
8/16/2016 23:00	8085	0.013	0.046	0.043	0.038	0.034	25.05	25.27	20.02	18.02	16.82	-722.2	25.74	-720.3	24.1	-4728	19.6	-2807	18	12.72
8/16/2016 23:15	8086	0.013	0.046	0.043	0.038	0.034	24.68	25.1	20.05	18.02	16.82	-726.7	25.37	-720.9	24.1	-4715	19.6	-2777	18	12.71
8/16/2016 23:30	8087	0.013	0.046	0.043	0.038	0.034	24.34	24.93	20.08	18.02	16.82	-734.5	25.07	-722.5	24.01	-4713	19.6	-2780	18	12.72
8/16/2016 23:45	8088	0.013	0.046	0.043	0.038	0.034	24.03	24.77	20.1	18.02	16.83	-747.6	24.78	-724	24	-4729	19.6	-2807	18	12.71
8/17/2016 0:00	8089	0.013	0.045	0.043	0.038	0.034	23.75	24.6	20.12	18.03	16.82	-753.9	24.49	-724.4	23.9	-4711	19.6	-2809	18	12.71
8/17/2016 0:15	8090	0.013	0.045	0.044	0.038	0.034	23.48	24.45	20.14	18.03	16.82	-762.2	24.23	-725.3	23.85	-4700	19.6	-2801	18	12.72
8/17/2016 0:30	8091	0.013	0.045	0.044	0.038	0.034	23.24	24.29	20.17	18.03	16.82	-776	23.98	-725.4	23.8	-4688	19.64	-2810	18	12.71
8/17/2016 0:45	8092	0.013	0.045	0.044	0.038	0.034	23.01	24.13	20.19	18.03	16.83	-786	23.75	-725	23.71	-4696	19.7	-2794	18	12.7
8/17/2016 1:00	8093	0.013	0.045	0.044	0.038	0.034	22.82	23.98	20.21	18.02	16.83	-790.3	23.47	-727.3	23.61	-4692	19.7	-2794	18	12.68
8/17/2016 1:15	8094	0.013	0.045	0.044	0.038	0.034	22.61	23.84	20.23	18.02	16.82	-795.1	23.27	-730.3	23.5	-4641	19.7	-2792	18	12.69
8/17/2016 1:30	8095	0.013	0.045	0.044	0.038	0.034	22.41	23.7	20.25	18.03	16.83	-801	23.07	-729.3	23.41	-4669	19.7	-2775	18	12.68
8/17/2016 1:45	8096	0.013	0.045	0.044	0.038	0.034	22.23	23.55	20.27	18.03	16.83	-808	22.88	-731.7	23.35	-4686	19.7	-2797	18	12.68
8/17/2016 2:00	8097	0.013	0.045	0.044	0.038	0.034	22.08	23.43	20.28	18.03	16.84	-817	22.73	-734.3	23.27	-4665	19.7	-2769	18	12.68
8/17/2016 2:15	8098	0.013	0.045	0.044	0.038	0.034	21.95	23.3	20.29	18.04	16.83	-819	22.57	-735.6	23.2	-4658	19.7	-2789	18	12.68
8/17/2016 2:30	8099	0.013	0.045	0.044	0.038	0.034	21.82	23.18	20.31	18.03	16.82	-827	22.44	-736.4	23.11	-4666	19.75	-2768	18	12.68
8/17/2016 2:45	8100	0.013	0.045	0.044	0.038	0.034	21.71	23.06	20.32	18.04	16.82	-837	22.32	-737.7	23.04	-4658	19.8	-2781	18	12.69
8/17/2016 3:00	8101	0.012	0.045	0.044	0.038	0.034	21.59	22.94	20.33	18.04	16.82	-848	22.21	-743.7	22.98	-4669	19.8	-2801	18	12.7
8/17/2016 3:15	8102	0.012	0.045	0.044	0.038	0.034	21.43	22.83	20.34	18.04	16.83	-849	22.06	-743.9	22.9	-4605	19.8	-2762	18	12.69
8/17/2016 3:30	8103	0.012	0.045	0.044	0.038	0.034	21.26	22.73	20.34	18.05	16.84	-853	21.93	-752.1	22.81	-4612	19.8	-2754	18	12.68
8/17/2016 3:45	8104	0.012	0.045	0.044	0.038	0.034	21.13	22.62	20.36	18.05	16.82	-859	21.78	-749.8	22.75	-4627	19.8	-2792	18	12.68
8/17/2016 4:00	8105	0.012	0.045	0.044	0.038	0.034	21.05	22.52	20.35	18.05	16.83	-866	21.68	-753.5	22.7	-4557	19.8	-2773	18	12.67
8/17/2016 4:15	8106	0.012	0.045	0.044	0.038	0.034	20.98	22.42	20.36	18.06	16.82	-868	21.6	-761.9	22.61	-4564	19.8	-2765	18	12.68
8/17/2016 4:30	8107	0.012	0.045	0.044	0.038	0.034	20.95	22.33	20.37	18.06	16.83	-871	21.51	-764.6	22.55	-4558	19.8	-2756	18	12.68
8/17/2016 4:45	8108	0.012	0.045	0.044	0.038	0.034	20.9	22.23	20.37	18.06	16.84	-869	21.48	-768.3	22.49	-4594	19.8	-2760	18	12.68
8/17/2016 5:00	8109	0.012	0.045	0.044	0.038	0.034	20.84	22.15	20.37	18.07	16.84	-874	21.4	-773	22.4	-4607	19.84	-2764	18	12.68
8/17/2016 5:15	8110	0.012	0.045	0.044	0.038	0.034	20.79	22.07	20.37	18.07	16.84	-872	21.35	-773.9	22.35	-4570	19.89	-2741	18.01	12.68
8/17/2016 5:30	8111	0.012	0.045	0.044	0.038	0.034	20.76	21.98	20.37	18.07	16.85	-873	21.3	-776.9	22.3	-4647	19.9	-2742	18.02	12.68
8/17/2016 5:45	8112	0.012	0.045	0.044	0.038	0.034	20.72	21.91	20.37	18.07	16.84	-876	21.27	-778.6	22.21	-4581	19.9	-2742	18.07	12.69
8/17/2016 6:00	8113	0.012	0.045	0.044	0.038	0.034	20.67	21.85	20.37	18.09	16.84	-877	21.2	-784.6	22.17	-4569	19.9	-2747	18.1	12.68
8/17/2016 6:15	8114	0.012	0.045	0.044	0.038	0.034	20.62	21.79	20.36	18.08	16.84	-879	21.15	-785.3	22.1	-4587	19.9	-2730	18.1	12.68
8/17/2016 6:30	8115	0.012	0.045	0.044	0.038	0.034	20.57	21.72	20.36	18.09	16.84	-880	21.1	-784.8	22.05	-4569	19.9	-2736	18.1	12.68
8/17/2016 6:45	8116	0.012	0.045	0.044	0.038	0.034	20.53	21.66	20.35	18.09	16.84	-883	21.07	-787.4	22	-4532	19.9	-2748	18.1	12.67
8/17/2016 7:00	8117	0.012	0.045	0.044	0.038	0.034	20.5	21.59	20.36	18.1	16.84	-884	21	-787.6	21.93	-4593	19.9	-2731	18.1	12.67
8/17/2016 7:15	8118	0.012	0.045	0.044	0.038	0.034	20.45	21.53	20.34	18.1	16.84	-883	21	-787.9	21.9	-4594	19.9	-2707	18.1	12.68
8/17/2016 7:30	8119	0.012	0.045	0.044	0.038	0.034	20.42	21.47	20.34	18.11	16.85	-888	20.92	-790	21.82	-4606	19.9	-2728	18.1	12.68
8/17/2016 7:45	8120	0.012	0.045	0.044	0.038	0.034	20.36	21.43	20.33	18.1	16.84	-884	20.9	-790.6	21.8	-4528	19.9	-2704	18.1	12.68
8/17/2016 8:00	8121	0.012	0.045	0.044	0.038	0.034	20.29	21.37	20.33	18.11	16.85	-888	20.82	-791.8	21.73	-4548	19.9	-2696	18.1	12.68
8/17/2016 8:15	8122	0.012	0.044	0.044	0.038	0.034	20.26	21.32	20.32	18.11	16.85	-894	20.8	-792.4	21.7	-4576	19.9	-2697	18.1	12.67
8/17/2016 8:30	8123	0.012	0.044	0.044	0.038	0.034	20.28	21.27	20.31	18.12	16.85	-893	20.8	-794.2	21.64	-4623	19.9	-2693	18.1	12.69
8/17/2016 8:45	8124	0.012	0.044	0.044	0.038	0.034	20.3	21.23	20.3	18.12	16.85	-895	20.8	-793.3	21.6	-4526	19.9	-2681	18.1	12.68
8/17/2016 9:00	8125	0.012	0.044	0.044	0.038	0.034	20.39	21.18	20.3	18.13	16.86	-895	20.8	-796.1	21.56	-4532	19.9	-2667	18.1	12.67
8/17/2016 9:15	8126	0.012	0.044	0.044	0.038	0.034	20.55	21.14	20.28	18.13	16.86	-891	20.87	-797	21.5	-4559	19.9	-2652	18.1	12.67
8/17/2016 9:30	8127	0.012	0.044	0.044	0.038	0.034	20.76	21.1	20.28	18.14	16.86	-884	21.01	-797.7	21.5	-4608	19.9	-2649	18.1	12.67
8/17/2016 9:45	8128	0.012	0.044	0.044	0.038	0.034	21.03	21.08	20.27	18.13	16.86	-880	21.17	-797.7	21.4	-4598	19.9	-2642	18.1	12.69
8/17/2016 10:00	8129	0.012	0.044	0.044	0.038	0.034	21.44	21.06	20.25	18.15	16.86	-874	21.42	-798.7	21.4	-4608	19.9	-2651	18.1	12.68
8/17/2016 10:15	8130	0.013	0.044	0.044	0.038	0.034	21.85	21.06	20.24	18.14	16.86	-869	21.72	-802	21.37	-4604	19.9	-2655	18.1	12.68
8/17/2016 10:30	8131	0.013	0.044	0.044	0.038	0.034	22.24	21.08	20.23	18.15	16.87	-856	22.03	-802	21.3	-4493	19.9	-2668	18.1	12.68
8/17/2016 10:45	8132	0.013	0.044	0.044	0.038	0.034	22.66	21.11	20.22	18.16	16.87	-848	22.35	-803	21.3	-4640	19.9	-2655	18.1	12.68
8/17/2016 11:00	8133	0.013	0.044	0.044	0.038	0.034	23.13	21.16	20.21	18.16	16.86	-829	22.71	-803	21.3	-4564	19.9	-2670	18.1	12.68
8/17/2016 11:15	8134	0.013	0.044	0.044	0.038	0.034	23.64	21.23	20.2	18.16	16.87	-806	23.09	-803	21.3	-4597	19.9	-2631	18.1	12.68
8/17/2016 11:30	8135	0.013	0.044	0.044	0.038	0.034	24.14	21.31	20.19	18.16	16.88	-795.1	23.54	-803	21.27	-4614	19.9	-2618	18.1	12.68
8/17/2016 11:45	8136	0.013	0.044	0.044	0.038	0.034	24.56	21.4	20.17	18.16	16.88	-787.1	23.96	-804	21.23	-4628	19.9	-2676	18.1	12.68
8/17/2016 12:00	8137	0.013	0.044	0.044	0.038	0.034	24.89	21.51	20.16	18.16	16.88	-776.9	24.29	-804	21.29	-4588	19.9	-2656	18.1	12.68
8/17/2016 12:15	8138	0.013	0.044	0.044	0.038	0.034	25.05	21.63	20.15	18.17	16.88	-766.1	24.49	-804	21.3	-4544	19.9	-2652	18.1	12.68
8/17/2016 12:30	8139	0.013	0.044	0.044	0.038	0.034	25.25	21.74	20.13	18.17	16.88	-756.1	24.68	-802	21.3	-4619	19.9	-2616	18.1	12.68
8/17/2016 12:45	8140	0.013	0.045	0.043	0.038	0.034	25.57	21.86	20.12	18.17	16.88	-746.8	24.91	-803	21.3	-4538	19.9	-2654	18.1	12.68
8/17/2016 13:00	8141	0.014	0.045	0.043	0.038	0.034	26.27	21.96	20.11	18.18	16.88	-734.2	25.26	-801	21.33	-4596	19.9	-2678	18.1	12.68
8/17/2016 13:15	8142	0.014	0.045	0.043	0.038	0.034	27.47	22.08	20.1	18.18	16.88	-723.2	25.97	-802	21.4	-4563	19.85	-2663	18.1	12.7
8/17/2016 13:30	8143	0.014	0.045	0.043	0.038	0.034	28.61	22.21	20.08	18.18	16.89	-707.7	26.77	-800	21.4	-4621	19.8	-2666	18.1	12.69
8/17/2016 13:45	8144	0.014	0.045	0.043	0.038	0.034	29.86	22.39	20.07	18.17	16.89	-676.6	27.55	-799.6	21.47	-4635	19.8	-2660	18.1	12.69
8/17/2016 14:00	8145	0.015	0.045	0.043	0.038	0.034	30.93	22.6	20.06	18.18	16.89	-661.3	28.36	-799	21.5	-4583	19.8	-2685	18.1	12.71
8/17/2016 14:15	8146	0.015	0.045	0.043	0.038	0.034	32.08	22.85	20.05	18.18	16.88	-635.2	29.2	-797.2	21.59	-4582	19.8	-2690	18.1	12.72
8/17/2016 14:30	8147	0.015	0.045	0.043	0.038	0.034	32.77	23.13	20.04	18.17	16.89	-619.1	29.98	-795.7	21.66	-4594	19.8	-2703	18.1	12.73
8/17/2016 14:45	8148	0.015	0.045	0.043	0.038	0.034	33.69	23.43	20.02	18.18	16.89	-608	30.69	-793.9	21.75	-4576	19.8	-2698	18.1	12.72
8/17/2016 15:00	8149	0.016	0.045	0.043	0.038	0.034	34.74	23.73	20.02	18.18	16.9	-583.5	31.57	-788.9	21.85	-4633	19.8	-2719	18.1	12.72
8/17/2016 15:15	8150	0.016	0.045	0.043	0.038	0.034	35.88	24.04	20.01	18.18	16.9	-568.6	32.51	-789	21.97	-4643	19.8	-2706	18.1	12.71
8/17/2016 15:30	8151	0.016	0.045	0.043	0.038	0.034	36.92	24.37	20	18.19	16.9	-545.6	33.5	-786.5	22.11	-4634	19.8	-2734	18.1	12.71
8/17/2016 15:45	8152	0.017	0.045	0.043	0.038	0.034	37.7	24.72	20	18.19	16.91	-533.3	34.37	-782.9	22.25	-4641	19.8	-2736	18.1	12.72
8/17/2016 16:00	8153	0.017	0.045	0.043	0.038	0.034	38.37	25.09	19.99	18.18	16.9	-522	35.15	-780.8	22.39	-4629	19.8	-2730	18.1	12.74
8/17/2016 16:15	8154	0.017	0.045	0.043	0.038	0.034	38.92	25.46	19.98	18.19	16.9	-506.6	35.77	-775.9	22.55	-4645	19.8	-2738	18.12	12.73
8/17/2016 16:30	8155	0.017	0.045	0.043	0.038	0.034	39.02	25.8	19.98	18.2	16.9	-501.4	36.17	-769.2	22.73	-4598	19.8	-2739	18.11	12.74
8/17/2016 16:45	8156	0.017	0.046	0.043	0.038	0.034	39.07	26.13	19.98	18.19	16.91	-498.8	36.39	-758.7	22.89	-4649	19.8	-2743	18.13	12.76
8/17/2016 17:00	8157	0.017	0.046	0.043	0.038	0.034	38.68	26.42	19.98	18.18	16.91	-498	36.41	-751	23.07	-4653	19.8	-2760	18.17	12.76
8/17/2016 17:15	8158	0.017	0.046	0.043	0.038	0.034	38.2	26.66	19.98	18.2	16.91	-498.9	36.23	-741.6	23.26	-4657	19.8	-2723	18.19	12.76
8/17/2016 17:30	8159	0.017	0.046	0.043	0.038	0.034	37.73	26.88	19.98	18.19	16.91	-500.8	36.01	-738.6	23.45	-4654	19.8	-2746	18.2	12.75
8/17/2016 17:45	8160	0.017	0.046	0.043	0.038	0.034	37.24	27.04	19.99	18.19	16.9	-503.5	35.74	-732.6	23.67	-4690	19.8	-2770	18.19	12.75
8/17/2016 18:00	8161	0.017	0.046	0.043	0.038	0.034	36.69	27.2	20	18.18	16.91	-508.3	35.55	-731.1	23.85	-4676	19.8	-2767	18.2	12.76
8/17/2016 18:15	8162	0.017	0.046	0.043	0.038	0.034	36.18	27.31	20	18.2	16.92	-511.3	35.39	-728.3	23.99	-4656	19.8	-2771	18.2	12.75
8/17/2016 18:30	8163	0.016	0.046	0.043	0.038	0.034	35.61	27.4	20.01	18.19	16.91	-517.7	35.11	-727.3	24.13	-4658	19.78	-2789	18.2	12.75
8/17/2016 18:45	8164	0.016	0.046	0.043	0.038	0.034	34.92	27.47	20.03	18.19	16.92	-527.5	34.6	-724.6	24.26	-4698	19.77	-2783	18.2	12.76
8/17/2016 19:00	8165	0.016	0.046	0.043	0.038	0.034	34.27	27.52	20.03	18.19	16.91	-532.5	34.07	-722.6	24.37	-4627	19.77	-2761	18.2	12.74
8/17/2016 19:15	8166	0.016	0.046	0.043	0.038	0.034	33.76	27.54	20.06	18.19	16.91	-537.2	33.61	-722.9	24.48	-4685	19.8	-2775	18.2	12.73
8/17/2016 19:30	8167	0.016	0.046	0.043	0.038	0.034	33.35	27.54	20.07	18.19	16.92	-541.8	33.37	-720.5	24.58	-4687	19.8	-2787	18.2	12.71
8/17/2016 19:45	8168	0.015	0.046	0.043	0.038	0.034	32.87	27.51	20.09	18.19	16.91	-547.5	33.02	-719.6	24.65	-4652	19.8	-2805	18.2	12.72
8/17/2016 20:00	8169	0.015	0.046	0.043	0.038	0.034	32.32	27.47	20.12	18.19	16.91	-562.5	32.57	-717.8	24.7	-4655	19.8	-2790	18.2	12.71
8/17/2016 20:15	8170	0.015	0.046	0.043	0.038	0.034	31.74	27.43	20.14	18.19	16.92	-569.5	32.04	-718.4	24.8	-4671	19.8	-2811	18.2	12.7
8/17/2016 20:30	8171	0.015	0.046	0.043	0.038	0.034	31.11	27.35	20.16	18.19	16.91	-576.3	31.49	-717	24.8	-4639	19.8	-2808	18.2	12.71
8/17/2016 20:45	8172	0.014	0.046	0.043	0.038	0.034	30.45	27.27	20.18	18.19	16.92	-590.8	30.89	-714.3	24.86	-4705	19.8	-2807	18.2	12.72
8/17/2016 21:00	8173	0.014	0.046	0.043	0.038	0.034	29.81	27.17	20.21	18.19	16.92	-608.1	30.31	-713	24.9	-4610	19.8	-2810	18.2	12.71
8/17/2016 21:15	8174	0.014	0.046	0.043	0.038	0.034	29.18	27.06	20.23	18.18	16.92	-616.9	29.74	-716.4	24.9	-4661	19.8	-2798	18.2	12.71
8/17/2016 21:30	8175	0.014	0.046	0.043	0.038	0.034	28.58	26.92	20.26	18.19	16.91	-626.3	29.15	-713.4	24.9	-4682	19.8	-2793	18.2	12.69
8/17/2016 21:45	8176	0.014	0.046	0.043	0.038	0.034	28	26.78	20.28	18.19	16.93	-641.7	28.63	-712.3	24.9	-4668	19.8	-2801	18.2	12.68
8/17/2016 22:00	8177	0.014	0.046	0.043	0.038	0.034	27.45	26.63	20.31	18.19	16.92	-658.9	28.11	-715.5	24.9	-4671	19.8	-2825	18.2	12.68
8/17/2016 22:15	8178	0.014	0.046	0.043	0.038	0.034	26.93	26.45	20.34	18.19	16.92	-669.7	27.59	-713.3	24.89	-4617	19.8	-2818	18.2	12.68
8/17/2016 22:30	8179	0.013	0.046	0.043	0.038	0.034	26.45	26.29	20.37	18.19	16.92	-678.6	27.16	-714.5	24.8	-4654	19.83	-2836	18.2	12.68
8/17/2016 22:45	8180	0.013	0.046	0.043	0.038	0.034	26	26.1	20.4	18.18	16.92	-690.9	26.75	-714.4	24.8	-4611	19.9	-2829	18.2	12.69
8/17/2016 23:00	8181	0.013	0.046	0.043	0.038	0.034	25.59	25.94	20.42	18.19	16.92	-707.6	26.35	-714.4	24.74	-4618	19.9	-2848	18.2	12.67
8/17/2016 23:15	8182	0.013	0.045	0.043	0.038	0.034	25.19	25.76	20.45	18.19	16.92	-719.9	25.9	-716.8	24.7	-4622	19.9	-2828	18.2	12.67
8/17/2016 23:30	8183	0.013	0.045	0.043	0.038	0.034	24.81	25.57	20.47	18.19	16.92	-726.6	25.55	-716.6	24.63	-4580	19.9	-2810	18.2	12.65
8/17/2016 23:45	8184	0.013	0.045	0.043	0.038	0.034	24.46	25.4	20.5	18.2	16.93	-733	25.21	-717.8	24.59	-4617	19.9	-2841	18.2	12.64
8/18/2016 0:00	8185	0.013	0.045	0.044	0.038	0.034	24.12	25.23	20.52	18.2	16.92	-737.1	24.92	-720.4	24.5	-4555	19.9	-2817	18.2	12.64
8/18/2016 0:15	8186	0.013	0.045	0.044	0.038	0.034	23.83	25.06	20.55	18.19	16.93	-752.6	24.63	-721.3	24.43	-4544	19.9	-2838	18.2	12.63
8/18/2016 0:30	8187	0.013	0.045	0.044	0.038	0.034	23.56	24.88	20.57	18.19	16.91	-763.5	24.37	-722.5	24.37	-4610	19.93	-2840	18.2	12.63
8/18/2016 0:45	8188	0.013	0.045	0.044	0.038	0.034	23.29	24.72	20.58	18.2	16.93	-778	24.11	-722.4	24.3	-4544	20	-2837	18.2	12.63
8/18/2016 1:00	8189	0.013	0.045	0.044	0.038	0.034	23.02	24.55	20.61	18.19	16.93	-786.3	23.85	-724.1	24.2	-4562	20	-2830	18.2	12.64
8/18/2016 1:15	8190	0.013	0.045	0.044	0.038	0.034	22.76	24.39	20.63	18.2	16.93	-790.8	23.56	-723.7	24.12	-4541	20	-2829	18.2	12.64
8/18/2016 1:30	8191	0.012	0.045	0.044	0.038	0.034	22.51	24.23	20.65	18.21	16.94	-794.3	23.29	-728	24.05	-4536	20	-2818	18.2	12.64
8/18/2016 1:45	8192	0.012	0.045	0.044	0.038	0.034	22.28	24.08	20.66	18.21	16.93	-801	23.06	-728.9	23.97	-4536	20	-2816	18.2	12.65
8/18/2016 2:00	8193	0.012	0.045	0.044	0.038	0.034	22.06	23.94	20.67	18.21	16.93	-812	22.84	-731.6	23.89	-4511	20	-2830	18.2	12.64
8/18/2016 2:15	8194	0.012	0.045	0.044	0.038	0.034	21.84	23.79	20.69	18.21	16.93	-824	22.63	-733.1	23.8	-4401	20.06	-2831	18.2	12.65
8/18/2016 2:30	8195	0.012	0.045	0.044	0.038	0.034	21.64	23.64	20.7	18.22	16.92	-833	22.43	-735.8	23.71	-4407	20.1	-2815	18.2	12.64
8/18/2016 2:45	8196	0.012	0.045	0.044	0.038	0.034	21.48	23.5	20.71	18.22	16.94	-845	22.25	-735.6	23.58	-4389	20.1	-2804	18.2	12.65
8/18/2016 3:00	8197	0.012	0.045	0.044	0.038	0.034	21.31	23.36	20.72	18.22	16.94	-852	22.1	-739.1	23.48	-4367	20.1	-2819	18.2	12.65
8/18/2016 3:15	8198	0.012	0.045	0.044	0.038	0.034	21.17	23.23	20.73	18.23	16.94	-858	21.95	-742.4	23.4	-4423	20.1	-2823	18.2	12.65
8/18/2016 3:30	8199	0.012	0.045	0.044	0.038	0.034	21.01	23.1	20.74	18.24	16.95	-864	21.8	-743.9	23.31	-4386	20.1	-2808	18.2	12.64
8/18/2016 3:45	8200	0.012	0.045	0.044	0.038	0.034	20.86	22.97	20.74	18.23	16.94	-865	21.66	-748.6	23.21	-4503	20.1	-2813	18.2	12.64
8/18/2016 4:00	8201	0.012	0.045	0.044	0.038	0.034	20.72	22.85	20.75	18.24	16.93	-866	21.53	-751.2	23.13	-4377	20.1	-2821	18.2	12.64
8/18/2016 4:15	8202	0.012	0.045	0.044	0.038	0.034	20.6	22.73	20.76	18.24	16.94	-872	21.39	-757.9	23.05	-4401	20.1	-2805	18.2	12.64
8/18/2016 4:30	8203	0.012	0.045	0.044	0.038	0.034	20.46	22.62	20.75	18.25	16.95	-877	21.26	-762.4	22.97	-4280	20.16	-2818	18.2	12.63
8/18/2016 4:45	8204	0.012	0.045	0.044	0.038	0.034	20.34	22.5	20.75	18.26	16.94	-879	21.13	-760	22.9	-4341	20.2	-2775	18.2	12.65
8/18/2016 5:00	8205	0.012	0.044	0.044	0.038	0.034	20.2	22.4	20.75	18.26	16.94	-884	21.02	-766.9	22.8	-4479	20.2	-2784	18.2	12.62
8/18/2016 5:15	8206	0.012	0.044	0.044	0.038	0.034	20.08	22.29	20.76	18.26	16.95	-888	20.89	-773.2	22.73	-4363	20.2	-2796	18.2	12.63
8/18/2016 5:30	8207	0.012	0.044	0.044	0.038	0.034	19.95	22.18	20.75	18.27	16.95	-896	20.76	-773.4	22.66	-4428	20.2	-2777	18.2	12.63
8/18/2016 5:45	8208	0.012	0.044	0.044	0.038	0.034	19.8	22.08	20.75	18.27	16.95	-894	20.64	-778.2	22.59	-4332	20.2	-2776	18.2	12.62
8/18/2016 6:00	8209	0.012	0.044	0.044	0.038	0.034	19.67	21.98	20.75	18.27	16.94	-910	20.51	-783.9	22.5	-4341	20.2	-2775	18.2	12.6
8/18/2016 6:15	8210	0.011	0.044	0.044	0.038	0.034	19.54	21.87	20.74	18.28	16.95	-911	20.37	-783.7	22.42	-4365	20.2	-2757	18.2	12.62
8/18/2016 6:30	8211	0.011	0.044	0.044	0.038	0.034	19.43	21.78	20.74	18.28	16.96	-926	20.26	-785.3	22.36	-4252	20.2	-2759	18.2	12.61
8/18/2016 6:45	8212	0.011	0.044	0.044	0.038	0.034	19.32	21.68	20.73	18.28	16.95	-937	20.15	-785.9	22.3	-4400	20.2	-2770	18.2	12.61
8/18/2016 7:00	8213	0.011	0.044	0.044	0.038	0.034	19.23	21.58	20.72	18.29	16.95	-942	20.05	-792.5	22.2	-4289	20.2	-2757	18.2	12.6
8/18/2016 7:15	8214	0.011	0.044	0.044	0.038	0.034	19.13	21.5	20.72	18.3	16.96	-941	19.95	-790.4	22.15	-4355	20.2	-2738	18.2	12.61
8/18/2016 7:30	8215	0.011	0.044	0.044	0.038	0.034	19.05	21.4	20.71	18.3	16.96	-941	19.87	-791.7	22.09	-4281	20.2	-2763	18.2	12.6
8/18/2016 7:45	8216	0.011	0.044	0.044	0.038	0.034	18.98	21.31	20.7	18.32	16.96	-948	19.8	-793	22	-4388	20.2	-2762	18.2	12.6
8/18/2016 8:00	8217	0.011	0.044	0.044	0.038	0.034	18.96	21.22	20.68	18.3	16.97	-949	19.71	-794.1	21.93	-4403	20.2	-2725	18.2	12.6
8/18/2016 8:15	8218	0.011	0.044	0.044	0.038	0.034	18.99	21.15	20.68	18.31	16.97	-953	19.7	-794.8	21.88	-4322	20.2	-2728	18.2	12.61
8/18/2016 8:30	8219	0.011	0.044	0.044	0.038	0.034	19.02	21.07	20.67	18.32	16.98	-954	19.7	-797	21.8	-4354	20.2	-2714	18.21	12.61
8/18/2016 8:45	8220	0.011	0.044	0.044	0.038	0.034	19.12	20.98	20.66	18.32	16.97	-950	19.75	-798.4	21.73	-4362	20.2	-2695	18.27	12.61
8/18/2016 9:00	8221	0.011	0.044	0.044	0.038	0.034	19.25	20.92	20.64	18.32	16.97	-947	19.81	-798.1	21.69	-4260	20.2	-2693	18.3	12.6
8/18/2016 9:15	8222	0.011	0.044	0.044	0.038	0.034	19.41	20.86	20.63	18.33	16.98	-947	19.92	-798.9	21.6	-4362	20.2	-2698	18.3	12.61
8/18/2016 9:30	8223	0.012	0.044	0.044	0.038	0.034	19.63	20.82	20.62	18.33	16.98	-933	20.05	-804	21.55	-4355	20.2	-2676	18.3	12.61
8/18/2016 9:45	8224	0.012	0.044	0.044	0.038	0.034	19.87	20.79	20.6	18.33	16.98	-927	20.21	-803	21.5	-4403	20.2	-2685	18.3	12.62
8/18/2016 10:00	8225	0.012	0.043	0.044	0.038	0.034	20.15	20.77	20.59	18.34	16.99	-921	20.41	-804	21.44	-4361	20.2	-2709	18.3	12.61
8/18/2016 10:15	8226	0.012	0.043	0.044	0.038	0.034	20.43	20.76	20.58	18.34	16.99	-903	20.61	-806	21.4	-4400	20.2	-2672	18.3	12.62
